,Intensity
-7.86E-05,-0.39905882
2.18E-07,-0.44611765
9.60E-05,-0.21082353
0.00036601,-0.69709804
0.0008102,0.33819608
0.00142856,0.41662745
0.00222112,-2.2657255
0.00318787,-2.6421961
0.00432881,-2.9010196
0.00564393,-3.9206275
0.00713324,-3.4657255
0.00879674,-3.9206275
0.01063443,-3.497098
0.01264631,-3.8782015
0.01483238,-3.6551054
0.01719263,-0.38859408
0.01972708,4.7997638
0.02243571,9.8315369
0.02531853,6.9184898
0.02837554,4.1076816
0.03160674,7.799112
0.03501213,2.384938
0.0385917,-3.8054285
0.04234547,-3.0621839
0.04627342,2.8891819
0.05037556,1.3584727
0.05465189,0.37706101
0.05910241,0.63514297
0.06372712,0.10134602
0.06852602,-1.7811926
0.0734991,-0.91051207
0.07864638,5.2702503
0.08396784,9.4826632
0.08946349,3.695354
0.09513333,-2.6406968
0.10097736,-3.5960775
0.10699557,-3.6492195
0.11318798,-3.6471816
0.11955457,-2.3742775
0.12609535,0.25576729
0.13281032,0.8782469
0.13969948,-0.5931132
0.14676283,0.47698113
0.15400037,1.4297063
0.16141209,2.7042781
0.16899801,1.5477553
0.17675811,1.2542556
0.1846924,1.6277004
0.19280088,1.1073055
0.20108355,0.4303259
0.20954041,-1.3836307
0.21817145,-0.67181916
0.22697669,1.0285056
0.23595611,1.7487162
0.24510972,0.74371453
0.25443752,0.42134375
0.26393951,1.4561137
0.27361569,-0.45001495
0.28346605,-1.9715519
0.29349061,-1.7908501
0.30368935,-1.4451645
0.31406228,-1.8442989
0.3246094,-2.0549202
0.33533071,-0.53977324
0.34622621,-0.24003465
0.3572959,0.49135444
0.36853977,1.0347862
0.37995783,0.72359392
0.39155009,0.73424822
0.40331653,0.72165107
0.41525716,1.6034495
0.42737197,1.7718004
0.43966098,2.1208214
0.45212418,2.3995321
0.46476156,1.4471482
0.47757313,0.91857171
0.49055889,-0.15874648
0.50371884,-1.0083357
0.51705298,-1.1831372
0.53056131,-1.5929549
0.54424382,-0.44171033
0.55810053,-0.30979564
0.57213142,0.21455386
0.5863365,0.69996562
0.60071577,0.74643965
0.61526923,1.3422112
0.62999688,1.3029666
0.64489871,0.93458824
0.65997473,1.3096516
0.67522495,0.63371827
0.69064935,0.051886355
0.70624794,-0.22407947
0.72202072,-1.1824145
0.73796769,-0.65841284
0.75408884,-0.69913333
0.77038419,-0.59085046
0.78685372,-0.51395641
0.80349744,-0.2017845
0.82031535,-0.3445308
0.83730745,-0.93435219
0.85447374,-0.54379768
0.87181421,-0.066984926
0.88932888,-0.69607078
0.90701773,0.56502318
0.92488077,0.46923814
0.942918,0.73422116
0.96112942,1.0148742
0.97951503,0.9660992
0.99807483,1.8192687
1.0168088,1.2528142
1.035717,1.9177159
1.0547993,1.6178955
1.0740559,0.69060779
1.0934866,1.4966372
1.1130916,0.61637584
1.1328707,0.40276489
1.152824,0.84796121
1.1729515,0.73627853
1.1932532,1.220658
1.213729,0.66972712
1.2343791,0.94230938
1.2552033,1.018797
1.2762018,0.38154278
1.2973744,1.156037
1.3187212,0.97365231
1.3402422,1.057918
1.3619374,1.1892262
1.3838068,0.72443977
1.4058504,1.2164998
1.4280681,1.3634455
1.4504601,1.3927279
1.4730262,1.4612098
1.4957665,0.94144007
1.518681,0.95498744
1.5417697,0.30185187
1.5650326,0.15850397
1.5884697,0.36023785
1.612081,0.091367233
1.6358664,0.19110781
1.6598261,0.094753693
1.6839599,0.32779508
1.7082679,0.28631041
1.7327501,0.32324085
1.7574065,0.45427268
1.7822371,0.37352354
1.8072419,0.45746403
1.8324209,0.5727608
1.857774,0.31941387
1.8833013,0.4503644
1.9090029,0.39306338
1.9348786,0.24162845
1.9609285,0.16076549
1.9871526,0.20537648
2.0135509,0.16369669
2.0401234,0.18474575
2.06687,0.15871972
2.0937909,0.25816763
2.1208859,0.34975614
2.1481551,0.13544604
2.1755985,0.23484517
2.2032161,0.23226725
2.2310079,0.28457504
2.2589739,0.51725872
2.2871141,0.58522027
2.3154285,0.60610673
2.343917,0.79168281
2.3725797,0.6948897
2.4014167,0.54317836
2.4304278,0.37576449
2.4596131,0.38872652
2.4889726,0.30755464
2.5185062,0.21068022
2.5482141,0.35692681
2.5780962,0.33060811
2.6081524,0.37486139
2.6383828,0.25439253
2.6687875,0.43194662
2.6993663,0.15458249
2.7301193,0.081123677
2.7610465,0.19588389
2.7921478,-0.13643097
2.8234234,-0.13935033
2.8548732,0.2890866
2.8864971,-0.027590767
2.9182952,0.22042149
2.9502676,0.052731209
2.9824141,0.27718153
3.0147348,0.22710579
3.0472296,0.24760203
3.0798987,0.29945456
3.112742,0.23364377
3.1457594,0.31683633
3.1789511,0.23530674
3.2123169,0.35768247
3.2458569,0.50357134
3.2795711,0.51611063
3.3134595,0.7482415
3.3475221,0.62741493
3.3817589,0.85167014
3.4161698,0.73081106
3.450755,0.75111218
