,Intensity
-7.86E-05,-0.41945098
2.18E-07,-0.35670588
9.60E-05,-0.21552941
0.00036601,-0.7174902
0.0008102,0.81192157
0.00142856,0.6707451
0.00222112,-2.2076863
0.00318787,-1.1096471
0.00432881,-3.3214118
0.00564393,-4.0351373
0.00713324,-3.7135686
0.00879674,-3.846902
0.01063443,-3.6665098
0.01264631,-3.9539215
0.01483238,-3.5587392
0.01719263,-0.40253148
0.01972708,4.6833291
0.02243571,9.4635483
0.02531853,6.4008714
0.02837554,4.1541218
0.03160674,6.8095741
0.03501213,3.3162478
0.0385917,-3.9493864
0.04234547,-3.3402697
0.04627342,2.7906567
0.05037556,0.92182414
0.05465189,-0.35068891
0.05910241,0.82409793
0.06372712,1.4187337
0.06852602,-2.0256052
0.0734991,-1.18735
0.07864638,5.8315384
0.08396784,7.9800796
0.08946349,3.8857246
0.09513333,-2.2946637
0.10097736,-3.8159875
0.10699557,-3.7605997
0.11318798,-3.8618335
0.11955457,-2.2765517
0.12609535,0.3756378
0.13281032,0.3143429
0.13969948,-0.48396583
0.14676283,0.26306454
0.15400037,1.1436693
0.16141209,2.9029466
0.16899801,1.3840335
0.17675811,1.1986948
0.1846924,1.4135972
0.19280088,1.6287407
0.20108355,0.54216446
0.20954041,-1.132406
0.21817145,-0.68908833
0.22697669,0.83682336
0.23595611,1.382584
0.24510972,0.63446799
0.25443752,0.35718132
0.26393951,1.1468024
0.27361569,0.054311601
0.28346605,-1.775193
0.29349061,-1.9652409
0.30368935,-1.2138712
0.31406228,-2.1642213
0.3246094,-2.2045263
0.33533071,-0.81713929
0.34622621,-0.3550014
0.3572959,0.46816187
0.36853977,0.75038974
0.37995783,0.88383908
0.39155009,0.57047067
0.40331653,0.64950019
0.41525716,1.5915159
0.42737197,1.7259295
0.43966098,2.4645058
0.45212418,2.2856761
0.46476156,2.0364992
0.47757313,1.0581516
0.49055889,-0.021915693
0.50371884,-0.52919289
0.51705298,-1.436229
0.53056131,-1.2214554
0.54424382,-0.86526432
0.55810053,-0.63432232
0.57213142,-0.38745298
0.5863365,-0.061911198
0.60071577,0.44426382
0.61526923,0.68401324
0.62999688,0.89263118
0.64489871,0.7014902
0.65997473,0.65339505
0.67522495,0.60528793
0.69064935,0.2983453
0.70624794,0.093351487
0.72202072,-0.30773273
0.73796769,-0.089221083
0.75408884,-0.34130964
0.77038419,-0.083606253
0.78685372,-0.22591484
0.80349744,-0.10156873
0.82031535,-0.30664636
0.83730745,-0.44114773
0.85447374,-0.53644539
0.87181421,-0.66312756
0.88932888,-0.71139034
0.90701773,-0.44593961
0.92488077,-0.4236381
0.942918,-0.095466213
0.96112942,0.34249762
0.97951503,0.27064556
0.99807483,0.8027031
1.0168088,0.34651336
1.035717,1.0197234
1.0547993,1.0811568
1.0740559,1.1661076
1.0934866,1.6353602
1.1130916,1.1869537
1.1328707,1.6404961
1.152824,1.6155951
1.1729515,1.0495056
1.1932532,1.1343846
1.213729,1.2270947
1.2343791,1.3197929
1.2552033,1.2164007
1.2762018,1.1835847
1.2973744,1.0566391
1.3187212,0.35713248
1.3402422,0.4340845
1.3619374,0.73847553
1.3838068,1.121286
1.4058504,1.4491824
1.4280681,1.0711846
1.4504601,1.0618023
1.4730262,0.90338831
1.4957665,0.72927613
1.518681,0.65711275
1.5417697,0.28689818
1.5650326,0.55196576
1.5884697,-0.022194322
1.612081,-0.078719319
1.6358664,0.2412143
1.6598261,0.13760653
1.6839599,0.38692796
1.7082679,0.32251194
1.7327501,0.29729962
1.7574065,0.57795768
1.7822371,0.29389789
1.8072419,0.40982612
1.8324209,0.19633061
1.857774,0.39066627
1.8833013,0.34969584
1.9090029,0.28518402
1.9348786,0.18144454
1.9609285,0.24239897
1.9871526,0.23275319
2.0135509,0.011330732
2.0401234,0.26832767
2.06687,0.00766558
2.0937909,0.22542289
2.1208859,0.098070179
2.1481551,-0.029294501
2.1755985,0.24332884
2.2032161,0.14731277
2.2310079,0.32579452
2.2589739,0.33955841
2.2871141,0.29840837
2.3154285,0.42979538
2.343917,0.48273904
2.3725797,0.37096485
2.4014167,0.51015907
2.4304278,0.24934132
2.4596131,0.36498218
2.4889726,0.39433656
2.5185062,0.20407112
2.5482141,0.35104862
2.5780962,0.23134747
2.6081524,0.26849709
2.6383828,0.21936023
2.6687875,0.28785845
2.6993663,0.10536431
2.7301193,0.079720941
2.7610465,0.069751872
2.7921478,-0.05787623
2.8234234,0.11252291
2.8548732,-0.046501689
2.8864971,0.29642252
2.9182952,0.051099468
2.9502676,0.22929385
2.9824141,0.054535082
3.0147348,-0.20651017
3.0472296,0.37164829
3.0798987,0.17332419
3.112742,0.02204694
3.1457594,0.52173811
3.1789511,0.35475064
3.2123169,-0.23577822
3.2458569,0.87564173
3.2795711,-0.012950292
3.3134595,0.30628885
3.3475221,0.56277092
3.3817589,0.73296651
3.4161698,0.15805208
3.450755,0.75175313
3.4855143,0.66308927
3.5204478,0.59009971
3.5555556,0.33670601
3.5908375,0.83624152
3.6262936,0.6298827
3.6619238,0.37645309
3.6977283,0.7112468
3.733707,0.97544029
3.7698598,0.35334731
3.8061868,0.58614431
3.8426881,0.89736071
3.8793635,0.42425141
3.9162131,0.80603209
3.9532369,0.58387924
3.9904348,0.59700853
4.027807,0.46110623
4.0653534,0.27029001
4.1030739,0.80887357
4.1409686,0.27293536
4.1790376,0.25463223
4.2172807,0.62063085
4.255698,0.037597891
4.2942895,0.4114157
4.3330551,-0.030464731
4.371995,0.32764286
4.411109,0.16809142
4.4503973,-0.33657004
4.4898597,0.48424673
4.5294963,-0.12239946
4.5693071,-0.18003801
4.6092921,0.1701546
4.6494513,-0.17770397
4.6897847,0.023445082
4.7302923,0.028503732
4.770974,-0.10762606
4.8118299,0.015055702
4.8528601,-0.22305882
4.8940644,0.010643718
4.9354429,0.063947374
4.9769956,-0.14157923
5.0187225,0.068573717
5.0606235,0.019896404
5.1026988,0.049643736
5.1449482,-0.030419583
5.1873719,-0.047744532
5.2299697,0.12315909
5.2727417,-0.12947344
5.3156879,0.064946135
5.3588083,-0.0308371
5.4021029,-0.087411376
5.4455717,0.036399776
5.4892146,0.097459102
5.5330318,0.04086464
5.5770231,0.13328306
5.6211886,0.006086905
5.6655283,0.13770755
5.7100422,0.088929316
5.7547303,0.18916396
5.7995926,0.2737056
5.8446291,0.09941698
5.8898397,0.24669026
5.9352245,0.20572152
5.9807836,0.18827546
6.0265168,0.2178815
6.0724242,0.34159845
6.1185058,0.22217143
6.1647616,0.032149437
6.2111916,0.35976778
6.2577957,0.21679115
6.3045741,0.23851368
6.3515266,0.44846478
6.3986533,-0.008257519
6.4459543,0.25658208
6.4934294,0.16847378
6.5410787,0.041143058
6.5889021,0.23537424
6.6368998,0.21783398
6.6850717,-0.20755614
6.7334177,0.44155682
6.781938,0.1965454
6.8306324,-0.032786472
6.879501,0.42807101
6.9285438,0.46539234
6.9777608,-0.39925383
7.027152,0.39883836
7.0767174,0.46751206
7.1264569,0.12049276
7.1763707,-0.061827386
7.2264586,0.66564966
7.2767207,0.12253174
7.327157,-0.15392624
7.3777675,0.54215807
7.4285522,0.37549056
7.4795111,-0.065693487
7.5306442,0.097037307
7.5819514,0.67544765
