,Intensity
-7.86E-05,-0.45207843
2.18E-07,-0.29521569
9.60E-05,-0.23247059
0.00036601,-0.49129412
0.0008102,-0.036392157
0.00142856,0.37929412
0.00222112,-2.4050196
0.00318787,-2.0912941
0.00432881,-3.3540392
0.00564393,-3.6677647
0.00713324,-3.6991373
0.00879674,-3.9736471
0.01063443,-3.5422745
0.01264631,-3.8610657
0.01483238,-3.7796165
0.01719263,-0.63126007
0.01972708,4.5173368
0.02243571,10.034802
0.02531853,6.2113304
0.02837554,4.0900604
0.03160674,8.2984427
0.03501213,2.7658889
0.0385917,-3.6134832
0.04234547,-3.035752
0.04627342,3.1500627
0.05037556,1.343961
0.05465189,0.58123711
0.05910241,0.31287129
0.06372712,-1.5866266
0.06852602,-2.1290213
0.0734991,-1.5496069
0.07864638,4.8810284
0.08396784,10.237394
0.08946349,5.1077262
0.09513333,-1.425623
0.10097736,-3.6685356
0.10699557,-3.6837568
0.11318798,-3.7301101
0.11955457,-2.9526935
0.12609535,-0.83386001
0.13281032,-0.13439385
0.13969948,-1.8582166
0.14676283,-0.23277934
0.15400037,2.1066239
0.16141209,3.7639147
0.16899801,2.6292891
0.17675811,2.7105902
0.1846924,2.2352691
0.19280088,1.6896002
0.20108355,0.10103446
0.20954041,-2.3892516
0.21817145,-1.8047873
0.22697669,0.23874096
0.23595611,1.2550587
0.24510972,0.88338163
0.25443752,1.3276313
0.26393951,2.4780038
0.27361569,0.84430301
0.28346605,-1.0479808
0.29349061,-1.5910046
0.30368935,-1.9063369
0.31406228,-2.6763307
0.3246094,-2.9990252
0.33533071,-1.6587341
0.34622621,-0.59271237
0.3572959,0.64609885
0.36853977,1.7361309
0.37995783,1.657776
0.39155009,1.5718185
0.40331653,1.1959053
0.41525716,1.4398404
0.42737197,1.8800944
0.43966098,1.5284321
0.45212418,1.6868141
0.46476156,0.92778954
0.47757313,0.43567212
0.49055889,0.061442223
0.50371884,-0.58705701
0.51705298,-0.49806087
0.53056131,-0.51078505
0.54424382,-0.052680517
0.55810053,0.27233115
0.57213142,0.22111269
0.5863365,0.17013471
0.60071577,0.36253444
0.61526923,0.67282171
0.62999688,0.52844748
0.64489871,0.64313725
0.65997473,0.94772027
0.67522495,0.54640592
0.69064935,0.18429224
0.70624794,0.057457663
0.72202072,-0.93213702
0.73796769,-0.62762907
0.75408884,-0.9270577
0.77038419,-0.61473664
0.78685372,-0.90635216
0.80349744,-0.71170818
0.82031535,-0.062177253
0.83730745,-0.31462212
0.85447374,0.044682699
0.87181421,0.61573722
0.88932888,0.39461986
0.90701773,0.9970169
0.92488077,0.8150852
0.942918,0.70372672
0.96112942,0.88254931
0.97951503,0.38684709
0.99807483,1.044071
1.0168088,0.31304466
1.035717,1.0016111
1.0547993,1.1646724
1.0740559,0.69242449
1.0934866,1.2868283
1.1130916,1.1439621
1.1328707,0.75794373
1.152824,0.91308678
1.1729515,0.67605796
1.1932532,0.88607295
1.213729,0.71960233
1.2343791,0.67076377
1.2552033,0.97485137
1.2762018,0.93382591
1.2973744,1.2300403
1.3187212,1.1027104
