,Intensity
-7.86E-05,-0.41882353
2.18E-07,-0.16784314
9.60E-05,-0.12078431
0.00036601,-0.47372549
0.0008102,-0.2854902
0.00142856,0.73411765
0.00222112,-2.2541176
0.00318787,-2.3247059
0.00432881,-3.4070588
0.00564393,-4.0188235
0.00713324,-3.9952941
0.00879674,-3.8462745
0.01063443,-4.0031373
0.01264631,-3.7494272
0.01483238,-3.6052848
0.01719263,-0.11188636
0.01972708,4.8719444
0.02243571,10.036404
0.02531853,6.8010994
0.02837554,4.0209333
0.03160674,8.1272781
0.03501213,2.5946435
0.0385917,-4.0201077
0.04234547,-3.3483481
0.04627342,3.2452166
0.05037556,0.87431162
0.05465189,0.17423126
0.05910241,1.003799
0.06372712,0.89242658
0.06852602,-2.050082
0.0734991,-0.87470727
0.07864638,6.0028646
0.08396784,9.2414571
0.08946349,3.8449919
0.09513333,-2.6963351
0.10097736,-3.8491904
0.10699557,-3.8645545
0.11318798,-3.8404665
0.11955457,-2.0592795
0.12609535,0.44371242
0.13281032,0.65674464
0.13969948,-0.62018288
0.14676283,0.079596519
0.15400037,1.5717691
0.16141209,2.9230016
0.16899801,1.513686
0.17675811,1.4222539
0.1846924,1.6055679
0.19280088,1.2479418
0.20108355,0.41212062
0.20954041,-1.2391505
0.21817145,-0.56861664
0.22697669,0.82372217
0.23595611,1.7064934
0.24510972,0.91106958
0.25443752,0.50803896
0.26393951,1.6738721
0.27361569,-0.2580976
0.28346605,-1.8290467
0.29349061,-1.9879947
0.30368935,-1.5976868
0.31406228,-1.9679269
0.3246094,-2.3693032
0.33533071,-0.69201173
0.34622621,-0.33997417
0.3572959,0.35739775
0.36853977,1.1961825
0.37995783,0.5920663
0.39155009,0.66269625
0.40331653,0.6629743
0.41525716,1.3536848
0.42737197,1.9505139
0.43966098,2.069148
0.45212418,2.4233126
0.46476156,1.7737919
0.47757313,0.92058597
0.49055889,-0.057873804
0.50371884,-0.75374431
0.51705298,-1.1670255
0.53056131,-1.156541
0.54424382,-0.6281731
0.55810053,-0.13878454
0.57213142,0.1939776
0.5863365,0.54266236
0.60071577,0.7347207
0.61526923,1.0446624
0.62999688,0.75091893
0.64489871,0.66917647
0.65997473,0.39359775
0.67522495,0.48663412
0.69064935,-0.3144595
0.70624794,-0.43321253
0.72202072,-0.66178183
0.73796769,-0.7256576
0.75408884,-0.45229082
0.77038419,-0.6024658
0.78685372,0.086562555
0.80349744,-0.079323401
0.82031535,-0.60600602
0.83730745,0.35749509
0.85447374,-0.65548674
0.87181421,-0.49985347
0.88932888,0.20478706
0.90701773,0.27412112
0.92488077,0.01403106
0.942918,0.60883062
0.96112942,0.86636292
0.97951503,0.59839268
0.99807483,0.47158655
1.0168088,1.1839838
1.035717,0.51597647
1.0547993,0.73423134
1.0740559,0.9211013
1.0934866,0.82560598
1.1130916,0.71441203
1.1328707,0.76006847
1.152824,1.229242
1.1729515,0.89055999
1.1932532,0.92833625
1.213729,1.130806
1.2343791,1.0273811
1.2552033,1.2219831
1.2762018,1.0557884
1.2973744,1.0150715
1.3187212,0.81747953
1.3402422,0.5963458
1.3619374,1.0340233
1.3838068,0.91482561
1.4058504,1.328949
1.4280681,1.4999227
1.4504601,1.1140213
1.4730262,1.2535978
1.4957665,0.96963254
1.518681,0.53663531
1.5417697,0.31539043
1.5650326,0.12550575
1.5884697,0.053255778
1.612081,-0.034692819
1.6358664,0.13616976
1.6598261,0.04035333
1.6839599,0.26609317
1.7082679,0.29574223
1.7327501,0.26263385
1.7574065,0.57461115
1.7822371,0.29049767
1.8072419,0.39068557
1.8324209,0.31046895
1.857774,0.17533803
1.8833013,0.40882221
1.9090029,0.16386266
1.9348786,0.23261626
1.9609285,0.2386124
1.9871526,0.119106
2.0135509,0.37605784
2.0401234,0.052605173
2.06687,0.29384604
2.0937909,0.1664471
2.1208859,0.11746718
2.1481551,0.20965138
2.1755985,0.10574481
2.2032161,0.26849255
2.2310079,0.38416911
2.2589739,0.23316666
2.2871141,0.56058323
2.3154285,0.44877176
2.343917,0.47812441
2.3725797,0.57805295
2.4014167,0.27796914
2.4304278,0.47983376
2.4596131,0.2738429
2.4889726,0.19332988
2.5185062,0.3010398
2.5482141,0.21265895
2.5780962,0.34387358
2.6081524,0.22409547
2.6383828,0.35528541
2.6687875,0.070776718
2.6993663,0.17841254
2.7301193,0.074271306
2.7610465,-0.014196003
2.7921478,0.046343944
2.8234234,-0.073520615
2.8548732,0.034053456
2.8864971,0.14945831
2.9182952,0.18641945
2.9502676,-0.011925885
2.9824141,0.31520663
3.0147348,0.32075816
3.0472296,0.11453264
3.0798987,0.26907908
3.112742,0.54126023
3.1457594,-0.033629791
3.1789511,0.41891882
3.2123169,0.18910213
3.2458569,0.28868486
3.2795711,0.42747093
3.3134595,0.50349954
3.3475221,0.65010405
3.3817589,0.34963737
3.4161698,0.84131521
3.450755,0.66631404
3.4855143,0.39718286
3.5204478,0.96725503
3.5555556,0.36868739
3.5908375,0.57795053
3.6262936,0.78720133
3.6619238,0.36114566
3.6977283,0.74292078
3.733707,0.693311
3.7698598,0.48682612
3.8061868,0.72738771
3.8426881,0.36401539
3.8793635,0.67514052
3.9162131,0.5235082
3.9532369,0.42676549
3.9904348,0.69079475
4.027807,0.46853714
4.0653534,0.43450248
4.1030739,0.49457311
4.1409686,0.28796473
4.1790376,0.481344
4.2172807,0.29824033
4.255698,0.40532039
4.2942895,0.23787829
4.3330551,0.30571796
4.371995,0.09903548
4.411109,0.11979163
4.4503973,0.13269229
4.4898597,0.11420804
4.5294963,-0.014092467
4.5693071,0.006614278
4.6092921,0.027308673
4.6494513,-0.006911243
4.6897847,-0.10388861
4.7302923,0.026572658
4.770974,-0.15670392
4.8118299,0.036477746
4.8528601,-0.044862745
4.8940644,-0.023188967
4.9354429,-0.025052444
4.9769956,-0.10535514
5.0187225,0.12805981
5.0606235,-0.093435043
5.1026988,0.014474022
5.1449482,0.043943871
5.1873719,-0.012868635
5.2299697,0.008742387
5.2727417,0.022502427
5.3156879,-0.12845126
5.3588083,0.010783287
5.4021029,0.06373548
5.4455717,-0.079398604
5.4892146,0.20098888
5.5330318,-0.00490599
5.5770231,0.048014824
5.6211886,0.23426113
5.6655283,0.1067741
5.7100422,0.32437726
5.7547303,0.016482381
5.7995926,0.085050248
5.8446291,0.30262988
5.8898397,0.049613426
5.9352245,0.32207933
5.9807836,0.24159621
6.0265168,0.12188956
6.0724242,0.4727633
6.1185058,0.12558998
6.1647616,0.17056567
6.2111916,0.34102372
6.2577957,0.10363079
6.3045741,0.39172021
6.3515266,0.23274296
6.3986533,0.25415002
6.4459543,0.22849042
6.4934294,0.077332773
6.5410787,0.31048101
6.5889021,-0.12304527
6.6368998,0.21204806
6.6850717,0.021643352
6.7334177,0.25476021
6.781938,0.017280986
6.8306324,0.56410764
6.879501,0.20112254
6.9285438,0.16754135
6.9777608,0.51826604
7.027152,0.27290446
7.0767174,-0.1685434
7.1264569,0.62921658
7.1763707,0.08579225
7.2264586,0.020791446
7.2767207,0.31656711
7.327157,0.26723689
7.3777675,0.21005569
7.4285522,0.08227841
7.4795111,0.42508152
7.5306442,0.061994432
7.5819514,0.004781853
7.6334329,0.37893398
7.6850885,0.047195906
7.7369183,0.052704891
7.7889223,0.3248727
7.8411005,0.024483642
7.8934529,0.084871054
7.9459795,0.066819249
7.9986802,0.18993607
8.0515552,0.007162694
8.1046043,0.043989316
8.1578277,0.10433751
8.2112252,-0.015714306
8.2647969,0.013245645
8.3185428,-0.059763033
8.3724629,0.14173025
8.4265572,0.021647059
8.4808256,-0.11171044
8.5352683,-0.001930765
8.5898851,-0.11960215
8.6446761,0.13135385
8.6996413,-0.14318044
8.7547808,-0.1039893
8.8100943,0.029319397
8.8655821,-0.26874453
8.9212441,0.11554441
8.9770803,-0.18251967
9.0330906,-0.14332893
9.0892751,0.037038207
9.1456339,-0.21396728
9.2021668,-0.11203167
9.2588739,-0.088527516
9.3157552,-0.04933716
9.3728107,-0.025833157
9.4300403,-0.17487825
9.4874442,-0.19059009
9.5450222,0.099580349
9.6027745,-0.13573949
9.6607009,0.068156285
9.7188015,-0.025987235
9.7770763,-0.026013187
9.8355253,0.091607843
9.8941485,-0.073309085
9.9529458,0.13040081
10.011917,0.012541451
10.071063,0.059387347
10.130383,0.059173793
10.189877,0.074645885
10.249545,0.082274214
10.309388,0.050686229
10.369405,0.11321526
10.429596,0.15221426
10.489961,0.01866361
10.5505,0.089033902
10.611213,0.17508984
10.672101,0.057223583
10.733163,0.12759199
10.794399,0.29992056
10.855809,0.001660265
10.917393,0.2210464
10.979152,0.095333872
11.041085,0.11079719
11.103192,0.14978928
11.165473,0.14172193
11.227928,0.29835983
11.290558,9.51E-05
11.353361,0.28222199
11.416339,0.13297566
11.479491,0.13274831
11.542818,0.11683406
11.606318,0.14013487
11.669993,0.14774877
11.733841,-0.18973599
11.797864,-0.12722137
11.862062,0.35097889
11.926433,-0.56689991
