,Intensity
-7.86E-05,-0.26572549
2.18E-07,-0.35984314
9.60E-05,0.008784314
0.00036601,-0.67356863
0.0008102,0.3852549
0.00142856,1.0127059
0.00222112,-2.0618039
0.00318787,-2.1402353
0.00432881,-3.1206275
0.00564393,-4.0225882
0.00713324,-4.1559216
0.00879674,-3.6539608
0.01063443,-3.9990588
0.01264631,-3.9023001
0.01483238,-3.6876656
0.01719263,-0.20221428
0.01972708,4.8599363
0.02243571,9.318394
0.02531853,6.8123745
0.02837554,3.7105052
0.03160674,7.7774921
0.03501213,2.7074527
0.0385917,-3.9858875
0.04234547,-3.2750774
0.04627342,3.184981
0.05037556,1.0021308
0.05465189,-0.20794177
0.05910241,0.29986141
0.06372712,1.1059325
0.06852602,-2.7465913
0.0734991,-1.2263374
0.07864638,6.0274784
0.08396784,8.9442681
0.08946349,4.2142276
0.09513333,-2.327349
0.10097736,-3.7235988
0.10699557,-3.9039337
0.11318798,-3.9036478
0.11955457,-2.4443097
0.12609535,-0.44356647
0.13281032,-0.30141809
0.13969948,-0.78649203
0.14676283,0.35219211
0.15400037,1.6244383
0.16141209,3.2576974
0.16899801,2.2637342
0.17675811,1.5131369
0.1846924,1.9627683
0.19280088,1.5263538
0.20108355,-0.039243718
0.20954041,-1.6202989
0.21817145,-1.1540666
0.22697669,0.54376698
0.23595611,1.2849664
0.24510972,1.0616887
0.25443752,0.79942391
0.26393951,1.7373878
0.27361569,0.43244309
0.28346605,-1.8683514
0.29349061,-1.9571525
0.30368935,-1.7398426
0.31406228,-2.6046569
0.3246094,-2.6221838
0.33533071,-1.0316388
0.34622621,-0.16243386
0.3572959,0.59719585
0.36853977,1.4276425
0.37995783,1.2387099
0.39155009,0.9402021
0.40331653,0.83015824
0.41525716,1.4732842
0.42737197,1.7480114
0.43966098,1.77983
0.45212418,2.0942303
0.46476156,1.8206238
0.47757313,0.70803041
0.49055889,0.13684211
0.50371884,-0.3870587
0.51705298,-1.0283779
0.53056131,-1.0890763
0.54424382,-0.60836953
0.55810053,-0.52743411
0.57213142,-0.63450531
0.5863365,-0.0982106
0.60071577,0.13243042
0.61526923,0.4652609
0.62999688,0.89243769
0.64489871,0.77082353
0.65997473,1.044324
0.67522495,0.76095003
0.69064935,0.65011344
0.70624794,0.14710832
0.72202072,-0.26963395
0.73796769,-0.34128985
0.75408884,-0.36589858
0.77038419,-0.8375778
0.78685372,0.094652891
0.80349744,-0.80057906
0.82031535,-0.36248935
0.83730745,0.005000475
0.85447374,-0.71771745
0.87181421,-0.5071137
0.88932888,-0.66514906
0.90701773,-0.1957451
0.92488077,-0.61262732
0.942918,-0.18246237
0.96112942,0.23200464
0.97951503,-0.059422368
0.99807483,0.34717818
1.0168088,1.1380808
1.035717,0.65838351
1.0547993,1.2218118
1.0740559,1.7146402
1.0934866,1.6505942
1.1130916,1.2335954
1.1328707,1.2871731
1.152824,1.5289745
1.1729515,1.0884113
1.1932532,0.78901284
1.213729,1.2425439
1.2343791,1.2254751
1.2552033,0.90251229
1.2762018,1.1364006
1.2973744,1.017336
1.3187212,0.78061268
1.3402422,0.85760321
1.3619374,0.78556246
1.3838068,0.86252967
1.4058504,1.1983087
1.4280681,1.0164291
1.4504601,0.85022406
1.4730262,1.0291054
1.4957665,0.83150449
1.518681,0.7358527
1.5417697,0.43626768
1.5650326,0.3249063
1.5884697,0.3076509
1.612081,-0.054714206
1.6358664,0.084869814
1.6598261,0.15385394
1.6839599,0.12086561
1.7082679,0.26041465
1.7327501,0.23524614
1.7574065,0.44536008
1.7822371,0.36526629
1.8072419,0.48123926
1.8324209,0.3070045
1.857774,0.32099336
1.8833013,0.38202939
1.9090029,0.23128905
1.9348786,0.25308607
1.9609285,0.15722436
1.9871526,0.11625296
2.0135509,0.16938754
2.0401234,0.065647712
2.06687,0.10307269
2.0937909,0.23460366
2.1208859,0.099456298
2.1481551,0.2231208
2.1755985,0.11147953
2.2032161,0.086101103
2.2310079,0.29600513
2.2589739,0.17648573
2.2871141,0.22950369
2.3154285,0.41584332
2.343917,0.42177914
2.3725797,0.29436995
2.4014167,0.51989029
2.4304278,0.32186954
2.4596131,0.38266067
2.4889726,0.41991072
2.5185062,0.19832558
2.5482141,0.33751309
2.5780962,0.39041443
2.6081524,0.090362931
2.6383828,0.34716251
2.6687875,0.039244554
2.6993663,0.17837376
2.7301193,0.12141286
2.7610465,-0.021834201
2.7921478,-0.008230182
2.8234234,0.02104845
2.8548732,-0.20066497
2.8864971,0.22859033
2.9182952,-0.040205235
2.9502676,-0.034502664
2.9824141,0.25354119
3.0147348,0.17294592
3.0472296,0.13939782
3.0798987,0.30191649
3.112742,-0.006164736
3.1457594,0.39162473
3.1789511,0.36587311
3.2123169,0.120502
3.2458569,0.30649177
3.2795711,0.63364635
3.3134595,0.011769656
3.3475221,0.42517542
3.3817589,0.70523619
3.4161698,0.4597951
3.450755,0.4574796
3.4855143,0.74534852
3.5204478,0.64889206
3.5555556,0.30928667
3.5908375,0.68339512
3.6262936,0.93984484
3.6619238,0.37275349
3.6977283,0.60565048
3.733707,0.86990835
3.7698598,0.43611535
3.8061868,0.59054598
3.8426881,1.0116316
3.8793635,0.42878401
3.9162131,0.66161103
3.9532369,0.58854403
3.9904348,0.73507321
4.027807,0.41884563
4.0653534,0.43201816
4.1030739,0.59419863
4.1409686,0.23872037
4.1790376,0.42440693
4.2172807,0.37478771
4.255698,0.15260781
4.2942895,0.36963193
4.3330551,0.037624776
4.371995,0.36442949
4.411109,0.040242158
4.4503973,-0.025133311
4.4898597,0.22320505
4.5294963,-0.085331
4.5693071,0.084552663
4.6092921,-0.02008514
4.6494513,-0.038460096
4.6897847,-0.064689851
4.7302923,-0.12230382
4.770974,0.016148987
4.8118299,-0.057174577
4.8528601,-0.16188235
4.8940644,0.14250971
4.9354429,-0.078594732
4.9769956,-0.072254489
5.0187225,-0.011018585
5.0606235,-0.09880859
5.1026988,0.064375498
5.1449482,-0.062642793
5.1873719,0.076999283
5.2299697,-0.026502197
5.2727417,-0.043735467
5.3156879,-0.013916213
5.3588083,0.062955564
5.4021029,0.014330845
5.4455717,-0.049986449
5.4892146,0.05039584
5.5330318,0.00175222
