,Intensity
-7.86E-05,-0.64376471
2.18E-07,-0.51827451
9.60E-05,-0.3065098
0.00036601,-0.62807843
0.0008102,-0.52611765
0.00142856,0.61113725
0.00222112,-2.2280784
0.00318787,-2.8163137
0.00432881,-3.1692549
0.00564393,-3.9614118
0.00713324,-3.8672941
0.00879674,-3.804549
0.01063443,-3.9614118
0.01264631,-3.8010223
0.01483238,-3.8364059
0.01719263,-1.7930527
0.01972708,4.5800175
0.02243571,10.380844
0.02531853,6.0486427
0.02837554,3.222629
0.03160674,9.7380971
0.03501213,3.4773999
0.0385917,-3.8339723
0.04234547,-2.5254313
0.04627342,4.5245916
0.05037556,1.6219785
0.05465189,0.32751402
0.05910241,-0.44899811
0.06372712,-1.405597
0.06852602,-3.6638514
0.0734991,-3.325722
0.07864638,5.3185951
0.08396784,10.841649
0.08946349,6.1375571
0.09513333,-0.29956266
0.10097736,-3.6069653
0.10699557,-3.7532784
0.11318798,-3.7110507
0.11955457,-3.0724393
0.12609535,-1.2805814
0.13281032,-1.2844966
0.13969948,-3.1469299
0.14676283,-1.3384697
0.15400037,1.8193155
0.16141209,3.777406
0.16899801,3.5789392
0.17675811,3.7258757
0.1846924,3.3633136
0.19280088,2.8206648
0.20108355,-0.004031699
0.20954041,-2.8205797
0.21817145,-2.6799596
0.22697669,-0.48413213
0.23595611,0.11200064
0.24510972,-0.28763967
0.25443752,1.0777312
0.26393951,2.6551722
0.27361569,1.6603695
0.28346605,-0.72236314
0.29349061,-0.71263359
0.30368935,-1.1653438
0.31406228,-2.8569643
0.3246094,-3.2776913
0.33533071,-2.2079168
0.34622621,-1.0594056
0.3572959,0.26980309
0.36853977,1.6542191
0.37995783,1.9016855
0.39155009,1.8043593
0.40331653,1.8642011
0.41525716,2.2537601
0.42737197,2.1024479
0.43966098,2.0769313
0.45212418,1.5497592
0.46476156,0.74838272
0.47757313,-0.28798257
0.49055889,-0.66521898
0.50371884,-1.0813657
0.51705298,-0.94818753
0.53056131,-0.59509614
0.54424382,0.087712357
0.55810053,0.59043405
0.57213142,0.42679442
0.5863365,0.083067979
0.60071577,0.46121551
0.61526923,0.51809977
0.62999688,0.42626976
0.64489871,0.70337255
0.65997473,0.66071809
0.67522495,1.3474357
0.69064935,0.70862331
0.70624794,0.39918299
0.72202072,0.43480097
0.73796769,-0.32962077
0.75408884,-0.13721951
0.77038419,-0.69779915
0.78685372,-0.73292832
0.80349744,-1.0504502
0.82031535,-1.4386
0.83730745,-1.113064
0.85447374,-1.2503129
0.87181421,-0.76015057
0.88932888,0.035854413
0.90701773,0.23574123
0.92488077,0.89049028
0.942918,1.2628467
0.96112942,1.6430064
0.97951503,1.3407736
0.99807483,1.1796774
1.0168088,1.4656003
1.035717,1.265209
1.0547993,1.292229
1.0740559,1.5309739
1.0934866,1.4481105
1.1130916,1.6475602
1.1328707,1.3293232
1.152824,1.0267327
1.1729515,1.0770437
1.1932532,0.65672672
1.213729,0.5971543
1.2343791,0.39636569
1.2552033,0.55632165
1.2762018,0.62212024
1.2973744,0.48395752
1.3187212,0.56536292
1.3402422,0.57614035
1.3619374,0.60256432
1.3838068,0.78581131
1.4058504,0.89843033
1.4280681,1.1678724
1.4504601,1.0294315
1.4730262,0.87526468
1.4957665,1.0504699
1.518681,0.71583141
1.5417697,0.7576238
1.5650326,0.60329803
1.5884697,0.3783443
1.612081,0.27099789
1.6358664,0.093023513
1.6598261,-0.030088634
1.6839599,-0.15324051
1.7082679,0.037293369
1.7327501,0.063081635
1.7574065,0.11235958
1.7822371,0.32630368
1.8072419,0.34412961
1.8324209,0.35407268
1.857774,0.31691719
1.8833013,0.36599648
1.9090029,0.2817027
1.9348786,0.2208986
1.9609285,0.18358419
1.9871526,-0.018475843
2.0135509,0.053934199
2.0401234,0.016500588
2.06687,-0.028815893
2.0937909,0.17680829
2.1208859,0.092196658
2.1481551,0.21146686
