,Intensity
-7.86E-05,-0.27388235
2.18E-07,-0.32878431
9.60E-05,-0.14054902
0.00036601,-0.68956863
0.0008102,1.5692549
0.00142856,0.76141176
0.00222112,-2.5640784
0.00318787,-0.84643137
0.00432881,-3.2385882
0.00564393,-4.0542745
0.00713324,-3.913098
0.00879674,-3.4581961
0.01063443,-3.9915294
0.01264631,-3.8082374
0.01483238,-3.7266552
0.01719263,0.088511479
0.01972708,4.5470665
0.02243571,9.1313627
0.02531853,6.5943414
0.02837554,3.422277
0.03160674,7.3641892
0.03501213,2.537725
0.0385917,-4.1629979
0.04234547,-3.0124894
0.04627342,2.4912114
0.05037556,0.7559475
0.05465189,-0.045731953
0.05910241,0.49401613
0.06372712,1.6379368
0.06852602,-2.3708325
0.0734991,-0.64601753
0.07864638,5.5496368
0.08396784,7.9808363
0.08946349,3.8083653
0.09513333,-2.897188
0.10097736,-3.6887647
0.10699557,-3.7506786
0.11318798,-3.9692042
0.11955457,-1.8266944
0.12609535,0.1435175
0.13281032,0.20809808
0.13969948,-0.44863891
0.14676283,0.36938498
0.15400037,1.3131501
0.16141209,2.5708918
0.16899801,1.4445709
0.17675811,1.0871284
0.1846924,1.3573881
0.19280088,1.2749576
0.20108355,0.42415067
0.20954041,-1.0773855
0.21817145,-0.61004323
0.22697669,0.93205995
0.23595611,1.4077475
0.24510972,0.6052548
0.25443752,0.15595432
0.26393951,1.2206304
0.27361569,-0.17718757
0.28346605,-1.9355388
0.29349061,-1.8348154
0.30368935,-1.5142331
0.31406228,-1.9620272
0.3246094,-2.2527074
0.33533071,-0.73921508
0.34622621,-0.16664812
0.3572959,0.41401304
0.36853977,0.80668997
0.37995783,0.85451993
0.39155009,0.34573822
0.40331653,0.63720757
0.41525716,1.4622613
0.42737197,1.8326642
0.43966098,2.1797887
0.45212418,2.4957917
0.46476156,1.9885164
0.47757313,0.85404116
0.49055889,-0.013516341
0.50371884,-0.66121493
0.51705298,-1.4341526
0.53056131,-1.4225256
0.54424382,-0.72045136
0.55810053,-0.70047901
0.57213142,-0.29594188
0.5863365,0.053944367
0.60071577,0.44329736
0.61526923,0.77015632
0.62999688,0.84628596
0.64489871,0.85207843
0.65997473,0.71777509
0.67522495,0.6383625
0.69064935,0.42560537
0.70624794,-0.12441787
0.72202072,-0.007785649
0.73796769,-0.31469405
0.75408884,-0.19808424
0.77038419,-0.003054273
0.78685372,-0.52960414
0.80349744,0.28501126
0.82031535,-0.24940416
0.83730745,-0.8936347
0.85447374,-0.07120979
0.87181421,-0.91938432
0.88932888,-1.1558054
0.90701773,-0.36478661
0.92488077,-0.35024966
0.942918,-0.49258667
0.96112942,-0.093758414
0.97951503,0.53250961
0.99807483,0.31955075
