,Intensity
-7.86E-05,-0.45866667
2.18E-07,-0.33317647
9.60E-05,-0.3174902
0.00036601,-0.61552941
0.0008102,-0.39592157
0.00142856,0.98447059
0.00222112,-2.3174902
0.00318787,-2.3253333
0.00432881,-3.2743529
0.00564393,-4.0821961
0.00713324,-4.0665098
0.00879674,-3.8233725
0.01063443,-4.0900392
0.01264631,-3.781475
0.01483238,-4.0060119
0.01719263,-0.33227736
0.01972708,4.8711011
0.02243571,10.247261
0.02531853,6.611888
0.02837554,4.2002768
0.03160674,8.2908586
0.03501213,2.5463784
0.0385917,-4.0606146
0.04234547,-3.1065911
0.04627342,3.9104096
0.05037556,1.3825446
0.05465189,0.47059795
0.05910241,0.24907962
0.06372712,-0.40357906
0.06852602,-2.6795349
0.0734991,-1.4415332
0.07864638,6.0006224
0.08396784,10.360657
0.08946349,4.3287674
0.09513333,-2.0166158
0.10097736,-3.8833353
0.10699557,-3.9223717
0.11318798,-3.8592151
0.11955457,-2.4860224
0.12609535,-0.28906809
0.13281032,0.11204
0.13969948,-1.1728942
0.14676283,0.20122728
0.15400037,2.0147967
0.16141209,3.7501669
0.16899801,2.2073379
0.17675811,1.8804274
0.1846924,2.0086511
0.19280088,1.2978913
0.20108355,-0.1812638
0.20954041,-2.1386181
0.21817145,-1.2016225
0.22697669,0.66893867
0.23595611,1.7083594
0.24510972,1.2813458
0.25443752,0.89377995
0.26393951,2.3574267
0.27361569,0.025227277
0.28346605,-1.7577204
0.29349061,-1.7678868
0.30368935,-2.2091936
0.31406228,-2.4228172
0.3246094,-2.9185615
0.33533071,-1.2572109
0.34622621,-0.15249088
0.3572959,0.51324568
0.36853977,1.8301948
0.37995783,1.2571801
0.39155009,1.0216525
0.40331653,1.0530237
0.41525716,0.99835263
0.42737197,1.8615608
0.43966098,1.6504914
0.45212418,1.9651444
0.46476156,1.6839511
0.47757313,0.61083316
0.49055889,0.38500625
0.50371884,-0.41313748
0.51705298,-0.86595098
0.53056131,-0.60480679
0.54424382,-0.43754804
0.55810053,-0.073978668
0.57213142,-0.18076533
0.5863365,-0.099084504
0.60071577,-0.025014616
0.61526923,0.49634629
0.62999688,0.44539038
0.64489871,0.64564706
0.65997473,0.85632261
0.67522495,0.6277699
0.69064935,0.32861636
0.70624794,-0.18231447
0.72202072,-0.53639513
0.73796769,-0.61597858
0.75408884,-0.83675108
0.77038419,0.4091305
0.78685372,-0.72147109
0.80349744,-0.45600683
0.82031535,0.44473896
0.83730745,-0.77217489
0.85447374,-0.20086603
0.87181421,0.09592044
0.88932888,0.18877276
0.90701773,-0.27525025
0.92488077,0.22542003
0.942918,0.41235224
0.96112942,-0.17719872
0.97951503,0.19010049
0.99807483,0.98091651
1.0168088,0.10897486
1.035717,0.70368729
1.0547993,1.1415244
1.0740559,0.88915283
1.0934866,0.94265103
1.1130916,1.4196661
1.1328707,1.1123548
1.152824,0.75797211
1.1729515,1.2898514
1.1932532,1.0923062
1.213729,1.0202387
1.2343791,1.0893351
1.2552033,1.1192033
1.2762018,1.5412157
1.2973744,1.0847841
1.3187212,1.1146145
1.3402422,1.0110989
1.3619374,0.5703159
1.3838068,0.82755949
1.4058504,0.91224149
1.4280681,1.1851462
1.4504601,1.2854893
1.4730262,0.99366295
1.4957665,1.1096672
1.518681,0.64526662
1.5417697,0.46320644
1.5650326,0.35956505
1.5884697,0.10689147
1.612081,0.15224452
1.6358664,0.040722245
1.6598261,0.07820699
1.6839599,-0.001967907
1.7082679,0.18451128
1.7327501,0.41019357
1.7574065,0.36135346
1.7822371,0.5477949
1.8072419,0.46755708
1.8324209,0.41867923
1.857774,0.31488683
1.8833013,0.16402302
1.9090029,0.30334271
1.9348786,0.16029688
1.9609285,0.12704238
1.9871526,0.16436353
2.0135509,0.18598582
2.0401234,0.16837985
2.06687,0.33899658
2.0937909,0.25862034
2.1208859,0.41352563
2.1481551,0.21547716
2.1755985,0.17427885
2.2032161,0.28208757
2.2310079,0.19380527
2.2589739,0.2780594
2.2871141,0.34661468
2.3154285,0.34456914
2.343917,0.48368748
2.3725797,0.48945991
2.4014167,0.35404328
2.4304278,0.43822191
2.4596131,0.43611344
2.4889726,0.39477671
2.5185062,0.34558426
2.5482141,0.39834
2.5780962,0.43539689
2.6081524,0.20577452
2.6383828,0.22711997
2.6687875,0.17002146
2.6993663,0.15996918
2.7301193,0.047943541
2.7610465,0.24178767
2.7921478,0.20032509
2.8234234,0.009830328
2.8548732,0.2663818
2.8864971,0.28762657
2.9182952,-0.18525889
2.9502676,0.56537248
2.9824141,0.037559892
3.0147348,0.074440601
3.0472296,0.63679892
3.0798987,0.41483093
3.112742,0.17716409
3.1457594,0.39438662
3.1789511,0.58806715
3.2123169,0.26408804
3.2458569,0.37931204
3.2795711,1.0592293
3.3134595,0.33521247
3.3475221,0.57588891
3.3817589,0.83223903
3.4161698,0.77485109
3.450755,0.63117605
3.4855143,0.61297862
3.5204478,1.2065333
3.5555556,0.34125189
3.5908375,0.69164416
3.6262936,0.84594542
3.6619238,0.23160664
3.6977283,0.80941213
3.733707,0.76759721
3.7698598,0.70224028
3.8061868,0.69961587
3.8426881,0.55580241
3.8793635,0.89040773
3.9162131,0.3465691
3.9532369,0.73605121
3.9904348,0.85885408
4.027807,0.33066396
4.0653534,0.7357946
4.1030739,0.4977754
4.1409686,0.36954754
4.1790376,0.38248356
4.2172807,0.35619131
4.255698,0.4396904
4.2942895,0.13102005
4.3330551,0.35567044
4.371995,0.17246511
4.411109,-0.097027311
4.4503973,0.33935004
4.4898597,-0.10271658
4.5294963,0.066968936
4.5693071,-0.006495392
4.6092921,-0.064286029
4.6494513,0.034773495
4.6897847,-0.11715996
4.7302923,0.028933222
4.770974,-0.10733912
4.8118299,-0.13382013
4.8528601,-0.058352941
4.8940644,0.026084021
4.9354429,-0.15615345
4.9769956,-0.016830063
5.0187225,-0.050063464
5.0606235,-0.083304633
5.1026988,0.063838588
5.1449482,0.030581883
5.1873719,0.060062508
5.2299697,0.066005953
5.2727417,0.07194163
5.3156879,0.085712676
5.3588083,0.028887719
5.4021029,0.058329504
5.4455717,0.025018422
5.4892146,0.16424859
5.5330318,0.005431778
5.5770231,0.050528765
5.6211886,0.087774846
5.6655283,0.20344453
5.7100422,0.30342017
5.7547303,0.10534883
5.7995926,0.11119129
5.8446291,0.289575
5.8898397,0.11500977
5.9352245,0.20710344
5.9807836,0.26781678
6.0265168,0.16381648
6.0724242,0.27941625
6.1185058,0.25383179
6.1647616,0.14980818
6.2111916,0.32812975
6.2577957,0.3495808
6.3045741,0.18278879
6.3515266,0.28265568
6.3986533,0.33545598
6.4459543,0.25491518
6.4934294,0.35475876
6.5410787,0.07812399
6.5889021,0.044618706
6.6368998,0.33267428
6.6850717,0.1187613
6.7334177,0.22640918
6.781938,0.27914734
6.8306324,0.1593287
6.879501,0.26695328
6.9285438,0.14711911
6.9777608,0.29394384
7.027152,0.29174119
7.0767174,0.03855038
7.1264569,0.310842
7.1763707,0.26940036
7.2264586,0.086774482
7.2767207,0.31982711
7.327157,0.11365628
7.3777675,0.33885024
7.4285522,0.14835015
7.4795111,0.27941092
7.5306442,0.19085608
7.5819514,-0.015353581
7.6334329,0.23333094
7.6850885,0.18396849
7.7369183,-0.1320684
7.7889223,0.32835752
7.8411005,0.051520781
7.8934529,0.15114686
7.9459795,0.16449066
7.9986802,-0.010408603
8.0515552,0.12840986
8.1046043,-0.046504942
8.1578277,0.029552884
8.2112252,0.089916667
8.2647969,-0.006590063
8.3185428,0.022385634
8.3724629,0.059196701
8.4265572,-0.037333333
8.4808256,-0.037471397
8.5352683,0.017292056
8.5898851,-0.12402336
8.6446761,-0.014358836
8.6996413,-0.13998887
8.7547808,-0.038168364
8.8100943,-0.10889732
8.8655821,-0.007077704
8.9212441,-0.030748725
8.9770803,-0.077949601
9.0330906,-0.085935234
9.0892751,-0.10176445
9.1456339,-0.047005868
9.2021668,-0.007934007
9.2588739,-0.070823373
9.3157552,-0.016066123
9.3728107,-0.008368141
9.4300403,-0.047729424
9.4874442,-0.13414997
9.5450222,0.030409423
9.6027745,-0.032482602
9.6607009,0.022271989
9.7188015,0.029967313
9.7770763,0.037662194
9.8355253,0.045356631
9.8941485,0.13932514
9.9529458,-0.056902882
10.011917,0.13902552
10.071063,-0.017987697
10.130383,0.075979035
10.189877,0.10720023
10.249545,-0.018441772
10.309388,0.12258245
10.369405,0.075370942
