,Intensity
-7.86E-05,-0.31278431
2.18E-07,-0.36768627
9.60E-05,-0.12454902
0.00036601,-0.2892549
0.0008102,-0.12454902
0.00142856,0.34603922
0.00222112,-1.8657255
0.00318787,-2.5088627
0.00432881,-3.1990588
0.00564393,-3.7951373
0.00713324,-4.0618039
0.00879674,-3.8343529
0.01063443,-3.7951373
0.01264631,-4.0591519
0.01483238,-3.5935251
0.01719263,-0.44531585
0.01972708,4.7344956
0.02243571,10.055713
0.02531853,6.6555917
0.02837554,3.9302096
0.03160674,8.1776062
0.03501213,2.5820951
0.0385917,-3.8994608
0.04234547,-3.3062774
0.04627342,3.3734102
0.05037556,1.7239156
0.05465189,0.34916047
0.05910241,0.6530663
0.06372712,-0.44671983
0.06852602,-2.267845
0.0734991,-1.2495248
0.07864638,5.5807897
0.08396784,9.9015298
0.08946349,4.4499506
0.09513333,-2.311203
0.10097736,-3.8172249
0.10699557,-3.7779193
0.11318798,-3.7226977
0.11955457,-2.2790112
0.12609535,-0.15274218
0.13281032,0.38944273
0.13969948,-1.0524565
0.14676283,0.11763866
0.15400037,2.0252183
0.16141209,3.4702824
0.16899801,1.8959684
0.17675811,1.7022761
0.1846924,1.8774408
0.19280088,1.2136195
0.20108355,0.22845917
0.20954041,-1.9015696
0.21817145,-1.1058785
0.22697669,1.0155323
0.23595611,1.6783493
0.24510972,1.3688468
0.25443752,0.7536916
0.26393951,1.793668
0.27361569,0.26916807
0.28346605,-2.0943179
0.29349061,-1.8536527
0.30368935,-1.5186402
0.31406228,-2.5324177
0.3246094,-2.3145931
0.33533071,-1.3435977
0.34622621,-0.097862838
0.3572959,0.69319966
0.36853977,1.3982173
0.37995783,1.5544449
0.39155009,0.84031384
0.40331653,0.87151048
0.41525716,1.3970544
0.42737197,1.5228279
0.43966098,1.9625565
0.45212418,2.073103
0.46476156,1.7760359
0.47757313,0.76547294
0.49055889,0.27278667
0.50371884,-0.31378763
0.51705298,-1.2138578
0.53056131,-0.59997289
0.54424382,-0.50350542
0.55810053,-0.22641617
0.57213142,-0.027528685
0.5863365,-0.19703904
0.60071577,0.41799395
0.61526923,0.49208008
0.62999688,0.63698406
0.64489871,0.7507451
0.65997473,0.78095881
0.67522495,0.63076697
0.69064935,0.29232645
0.70624794,-0.16377452
0.72202072,-0.42381045
0.73796769,-0.82503623
0.75408884,-0.38705972
0.77038419,-0.36478288
0.78685372,-0.5699704
0.80349744,-0.21830857
0.82031535,-0.11764051
0.83730745,-0.4483584
0.85447374,-0.20654066
0.87181421,0.043106834
0.88932888,0.057446819
0.90701773,-0.022344233
0.92488077,0.58020427
0.942918,0.58666095
0.96112942,0.20094738
0.97951503,0.53678904
0.99807483,0.96673496
1.0168088,0.61235377
1.035717,0.6814886
1.0547993,1.1741395
1.0740559,0.99226712
1.0934866,0.69273433
1.1130916,1.2480901
1.1328707,0.95637369
1.152824,1.0803301
1.1729515,1.1650575
1.1932532,1.0772225
1.213729,1.271727
1.2343791,1.1681789
1.2552033,1.1901077
1.2762018,1.157121
1.2973744,0.92019946
1.3187212,0.97346057
1.3402422,0.67376711
1.3619374,0.9073936
1.3838068,0.67826159
1.4058504,0.85695934
1.4280681,1.2474084
1.4504601,1.0260794
1.4730262,1.2910115
1.4957665,1.1873027
1.518681,0.8169139
1.5417697,0.65043327
1.5650326,0.28001769
1.5884697,0.24684361
1.612081,-0.10791248
1.6358664,0.023592552
1.6598261,0.12371164
1.6839599,0.019895778
1.7082679,0.30038025
1.7327501,0.27496898
1.7574065,0.37503451
1.7822371,0.56136117
1.8072419,0.2770862
1.8324209,0.41632725
1.857774,0.24967256
1.8833013,0.13790645
1.9090029,0.33200929
1.9348786,-0.030763996
1.9609285,0.28880227
1.9871526,0.23972769
2.0135509,0.1435809
2.0401234,0.43173445
2.06687,0.24144324
2.0937909,0.42760922
2.1208859,0.40984025
2.1481551,0.2900971
2.1755985,0.40563468
2.2032161,0.22311966
2.2310079,0.22882654
2.2589739,0.30510827
2.2871141,0.19314131
2.3154285,0.39488646
2.343917,0.3848535
2.3725797,0.34343462
2.4014167,0.50592391
2.4304278,0.31545863
2.4596131,0.35243095
2.4889726,0.36586046
2.5185062,0.21457071
2.5482141,0.42405188
2.5780962,0.36685299
2.6081524,0.19199365
2.6383828,0.50339544
2.6687875,0.093215204
2.6993663,0.16929609
2.7301193,0.28457928
2.7610465,-0.078582298
2.7921478,0.13863489
2.8234234,0.23819164
2.8548732,-0.2505003
2.8864971,0.32746103
2.9182952,0.17599722
2.9502676,-0.19508783
2.9824141,0.39851961
3.0147348,0.3881921
3.0472296,0.22883159
