,Intensity
-7.86E-05,-0.42603922
2.18E-07,-0.35545098
9.60E-05,-0.1907451
0.00036601,-0.33976471
0.0008102,-0.073098039
0.00142856,0.45239216
0.00222112,-2.3868235
0.00318787,-1.8848627
0.00432881,-3.2495686
0.00564393,-3.4378039
0.00713324,-3.7907451
0.00879674,-3.4770196
0.01063443,-3.6966275
0.01264631,-3.5995911
0.01483238,-3.5336745
0.01719263,-0.14985826
0.01972708,4.6695049
0.02243571,9.4969638
0.02531853,6.5521264
0.02837554,4.1722477
0.03160674,7.3534059
0.03501213,2.2367776
0.0385917,-3.4913626
0.04234547,-3.1643483
0.04627342,2.6138992
0.05037556,0.74534059
0.05465189,1.355466
0.05910241,0.4756481
0.06372712,0.090200518
0.06852602,-1.189112
0.0734991,-1.0171914
0.07864638,4.4569426
0.08396784,8.9744666
0.08946349,3.5628316
0.09513333,-2.6014919
0.10097736,-3.581249
0.10699557,-3.5803612
0.11318798,-3.6341227
0.11955457,-1.7895923
0.12609535,-0.12520132
0.13281032,0.90414824
0.13969948,-0.73291615
0.14676283,-0.2756102
0.15400037,1.5701837
0.16141209,2.3809363
0.16899801,1.5684121
0.17675811,1.5718269
0.1846924,1.3402003
0.19280088,1.6970617
0.20108355,0.59535227
0.20954041,-1.0315947
0.21817145,-0.8308379
0.22697669,0.89174018
0.23595611,1.5008455
0.24510972,0.47883094
0.25443752,0.50020635
0.26393951,1.4708541
0.27361569,-0.20138275
0.28346605,-1.5047394
0.29349061,-1.4509806
0.30368935,-1.3734398
0.31406228,-1.742705
0.3246094,-2.2058352
0.33533071,-0.91969301
0.34622621,-0.37839621
0.3572959,0.35138859
0.36853977,1.19123
0.37995783,0.70583395
0.39155009,0.84029843
0.40331653,0.91227052
0.41525716,1.3452796
0.42737197,2.1785414
0.43966098,1.9689187
0.45212418,2.1595486
0.46476156,1.5661176
0.47757313,0.54940982
0.49055889,-0.12194721
0.50371884,-0.89501232
0.51705298,-0.81292276
0.53056131,-0.94234521
0.54424382,-0.54602476
0.55810053,0.27407781
0.57213142,0.27090367
0.5863365,0.64445283
0.60071577,0.84570566
0.61526923,0.89034846
0.62999688,1.052891
0.64489871,0.61176471
0.65997473,0.50844051
0.67522495,0.45215939
0.69064935,-0.23158846
0.70624794,-0.45260697
0.72202072,-0.86971966
0.73796769,-0.62018144
0.75408884,-0.87261976
0.77038419,-0.41919148
0.78685372,-0.09911228
0.80349744,-1.0104214
