,Intensity
-7.86E-05,-0.42886275
2.18E-07,-0.31905882
9.60E-05,0.080941176
0.00036601,-0.46807843
0.0008102,-0.17788235
0.00142856,1.1319216
0.00222112,-1.9896471
0.00318787,-2.6955294
0.00432881,-2.726902
0.00564393,-3.8484706
0.00713324,-4.0916078
0.00879674,-3.8249412
0.01063443,-3.7465098
0.01264631,-3.9008141
0.01483238,-3.7176419
0.01719263,0.12065373
0.01972708,4.7042689
0.02243571,8.9586939
0.02531853,6.0133403
0.02837554,4.7231102
0.03160674,7.0801605
0.03501213,2.849197
0.0385917,-3.8207607
0.04234547,-2.9140263
0.04627342,3.271361
0.05037556,1.1197149
0.05465189,-0.25523907
0.05910241,0.82493042
0.06372712,0.30532142
0.06852602,-2.441517
0.0734991,-1.4077418
0.07864638,6.0968431
0.08396784,9.0447869
0.08946349,4.0243246
0.09513333,-1.1527788
0.10097736,-3.8433862
0.10699557,-3.7808309
0.11318798,-3.8513875
0.11955457,-2.4864284
0.12609535,-0.43105173
0.13281032,-0.67349275
0.13969948,-1.1510064
0.14676283,0.37954465
0.15400037,1.7377682
0.16141209,3.770723
0.16899801,2.2823307
0.17675811,2.0961207
0.1846924,2.1062107
0.19280088,1.4812281
0.20108355,-0.19451344
0.20954041,-1.9249354
0.21817145,-1.262979
0.22697669,0.010963656
0.23595611,1.3321866
0.24510972,1.0693174
0.25443752,0.97921869
0.26393951,2.2383611
0.27361569,0.47027406
0.28346605,-1.4466111
0.29349061,-1.8260198
0.30368935,-2.08756
0.31406228,-2.5920159
0.3246094,-2.9472306
0.33533071,-1.2551651
0.34622621,-0.40209367
0.3572959,0.52963061
0.36853977,1.6341254
0.37995783,1.381979
0.39155009,1.1378972
0.40331653,1.0822723
0.41525716,1.5288296
0.42737197,1.8187457
0.43966098,1.6226088
0.45212418,2.1168896
0.46476156,1.5604114
0.47757313,0.56493904
0.49055889,0.33047253
0.50371884,-0.40573326
0.51705298,-0.89858028
0.53056131,-0.77944107
0.54424382,-0.55811957
0.55810053,-0.50912558
0.57213142,-0.67167477
0.5863365,-0.26145343
0.60071577,-0.062775288
0.61526923,0.38710476
0.62999688,0.89210829
0.64489871,0.74635294
0.65997473,1.0433581
0.67522495,1.1207434
0.69064935,0.64909722
0.70624794,0.48332142
0.72202072,-0.19227025
0.73796769,-0.40512877
0.75408884,-0.24937179
0.77038419,-1.0348032
0.78685372,-0.29867798
0.80349744,-0.33903528
0.82031535,-0.74803197
0.83730745,-0.30213865
0.85447374,-0.38959061
0.87181421,-0.68097608
0.88932888,-0.5723735
0.90701773,0.06170732
0.92488077,0.013423256
0.942918,-0.2544806
0.96112942,0.19917223
0.97951503,0.46457781
0.99807483,0.094677327
1.0168088,0.54829431
1.035717,1.2450366
1.0547993,1.7613748
1.0740559,1.1953481
1.0934866,1.8449957
1.1130916,1.9377686
1.1328707,0.70503941
1.152824,1.2134747
1.1729515,0.89052553
1.1932532,0.99109381
1.213729,1.428905
1.2343791,0.93337099
1.2552033,1.0495897
1.2762018,0.72658077
1.2973744,1.0702266
1.3187212,0.70013491
1.3402422,0.80061956
1.3619374,1.4108962
1.3838068,0.58586672
1.4058504,0.66278611
1.4280681,0.84949747
1.4504601,0.80090276
1.4730262,1.0973941
1.4957665,0.76642261
1.518681,0.8746548
1.5417697,0.73189466
1.5650326,0.34598531
1.5884697,0.36006402
1.612081,0.036875878
1.6358664,0.20779343
1.6598261,0.017914729
1.6839599,0.10253388
1.7082679,0.24204304
1.7327501,0.20899124
1.7574065,0.38769219
1.7822371,0.087949829
1.8072419,0.47054846
1.8324209,0.41391945
1.857774,0.39649418
1.8833013,0.34768442
1.9090029,0.071411727
1.9348786,0.2814016
1.9609285,0.11490893
1.9871526,0.066051374
2.0135509,0.079926969
2.0401234,0.078104342
2.06687,0.13117173
2.0937909,0.17638403
2.1208859,0.30001575
2.1481551,0.29814534
2.1755985,0.35116493
2.2032161,0.16887846
2.2310079,0.25324671
2.2589739,0.34544615
2.2871141,0.014104225
2.3154285,0.38078957
2.343917,0.41805121
2.3725797,0.18863423
2.4014167,0.55528373
2.4304278,0.38074481
2.4596131,0.33952728
2.4889726,0.47868996
2.5185062,0.23352697
2.5482141,0.4040383
2.5780962,0.28434161
2.6081524,0.33718199
2.6383828,0.26452022
2.6687875,0.12125828
2.6993663,0.22896477
2.7301193,-0.039811268
2.7610465,0.091400745
2.7921478,0.018679241
2.8234234,0.008690888
2.8548732,0.21829843
2.8864971,-0.15249813
2.9182952,0.080614925
2.9502676,-0.047068278
2.9824141,0.13111892
3.0147348,-0.090705821
3.0472296,0.53451631
3.0798987,0.053844138
3.112742,0.27904237
3.1457594,0.48854239
3.1789511,-0.039224452
3.2123169,0.74280068
3.2458569,0.17579427
3.2795711,0.33034453
3.3134595,0.72802009
3.3475221,0.2394092
3.3817589,0.39392362
3.4161698,0.71313197
3.450755,0.66370093
3.4855143,0.61425793
3.5204478,0.30597946
3.5555556,1.2055322
3.5908375,0.15213177
3.6262936,0.72224883
3.6619238,0.97862845
3.6977283,0.48989808
3.733707,0.75409694
3.7698598,0.59475445
3.8061868,0.71775294
3.8426881,0.51132773
3.8793635,0.73626311
3.9162131,0.67883361
3.9532369,0.37041176
3.9904348,0.76001718
4.027807,0.54568909
4.0653534,0.59017258
4.1030739,0.44640883
4.1409686,0.3810645
4.1790376,0.51962979
4.2172807,0.085634118
4.255698,0.27123434
4.2942895,0.28427359
4.3330551,0.085536192
4.371995,0.20051233
4.411109,0.080182411
4.4503973,-0.032316323
4.4898597,0.15321221
4.5294963,0.04853272
4.5693071,-0.048315583
4.6092921,-0.027528774
4.6494513,-0.077342148
4.6897847,-0.11932433
4.7302923,-0.027985132
4.770974,-0.17979513
4.8118299,0.11544174
4.8528601,-0.059921569
4.8940644,-0.14766105
4.9354429,0.12537759
4.9769956,-0.20551154
5.0187225,0.059671575
5.0606235,0.089554378
5.1026988,-0.24135333
5.1449482,0.1493014
5.1873719,-0.001226529
5.2299697,-0.010584184
5.2727417,0.19965981
5.3156879,-0.021474937
5.3588083,0.07895275
5.4021029,-0.048076737
5.4455717,-0.033935946
5.4892146,0.074316299
5.5330318,-0.076261179
5.5770231,0.2045277
5.6211886,-0.000964125
5.6655283,0.083733935
5.7100422,0.13705325
5.7547303,0.16683697
5.7995926,0.17308508
5.8446291,0.14011131
5.8898397,0.32673919
5.9352245,0.15257656
5.9807836,0.28429009
6.0265168,0.24344841
6.0724242,0.13985544
6.1185058,0.29507981
6.1647616,0.20716072
6.2111916,0.27609819
6.2577957,0.33718633
6.3045741,0.11591534
6.3515266,0.27895187
6.3986533,0.25374692
6.4459543,0.23637892
6.4934294,0.32880864
6.5410787,0.23299687
6.5889021,0.058747544
6.6368998,0.31586457
6.6850717,0.023955794
6.7334177,0.069295728
6.781938,0.69502162
6.8306324,-0.14592534
6.879501,0.14253327
6.9285438,0.58784843
6.9777608,-0.057038677
7.027152,0.23140135
7.0767174,0.30022735
7.1264569,0.44747852
7.1763707,-0.18174709
7.2264586,0.42039366
7.2767207,0.49703802
7.327157,-0.2655395
7.3777675,0.25815129
7.4285522,0.60928688
7.4795111,-0.1062504
7.5306442,0.3076179
7.5819514,0.14893098
7.6334329,0.27259081
7.6850885,-0.097873201
7.7369183,0.15126444
7.7889223,0.32196451
7.8411005,-0.095576898
7.8934529,0.31040491
7.9459795,0.2065766
7.9986802,0.055683275
8.0515552,0.13223474
8.1046043,-0.073572934
8.1578277,0.31669163
8.2112252,-0.25775588
8.2647969,0.16386885
8.3185428,0.036467781
8.3724629,-0.067410072
8.4265572,-0.014431373
8.4808256,-0.11661414
8.5352683,0.079241592
8.5898851,-0.054315152
8.6446761,-0.11728437
8.6996413,0.015824125
8.7547808,-0.070675932
8.8100943,-0.14149043
8.8655821,-0.024070342
8.9212441,-0.11057254
8.9770803,-0.055898974
9.0330906,-0.2286771
9.0892751,-0.07988732
9.1456339,-0.16639236
