,Intensity
-7.86E-05,-0.39184314
2.18E-07,-0.31341176
9.60E-05,-0.21929412
0.00036601,-0.50164706
0.0008102,0.31403922
0.00142856,0.13364706
0.00222112,-2.2977255
0.00318787,-1.9055686
0.00432881,-3.3487059
0.00564393,-3.6467451
0.00713324,-3.2781176
0.00879674,-3.7094902
0.01063443,-3.5369412
0.01264631,-3.5024409
0.01483238,-3.3970816
0.01719263,-0.82086332
0.01972708,4.4693513
0.02243571,9.148072
0.02531853,5.6074556
0.02837554,3.6671101
0.03160674,7.4995843
0.03501213,2.4460549
0.0385917,-3.6424979
0.04234547,-2.8209759
0.04627342,4.3694443
0.05037556,1.7091549
0.05465189,-0.43321668
0.05910241,0.56193747
0.06372712,0.7103036
0.06852602,-2.027334
0.0734991,0.16863256
0.07864638,7.4629091
0.08396784,8.5770643
0.08946349,2.8209021
0.09513333,-2.456558
0.10097736,-3.4749237
0.10699557,-3.4106657
0.11318798,-3.4245683
0.11955457,-2.5283962
0.12609535,-0.98097286
0.13281032,-0.63327874
0.13969948,-0.41864715
0.14676283,1.0354709
0.15400037,1.6192715
0.16141209,2.6660881
0.16899801,1.3994499
0.17675811,1.1605335
0.1846924,2.5532605
0.19280088,2.2129249
0.20108355,-0.24478695
0.20954041,-2.474777
0.21817145,-1.9672414
0.22697669,0.34448661
0.23595611,1.8015834
0.24510972,1.4707158
0.25443752,0.89698167
0.26393951,1.4686164
0.27361569,0.54248268
0.28346605,-1.7873018
0.29349061,-1.4972076
0.30368935,-1.5597838
0.31406228,-2.8534618
0.3246094,-2.9390258
0.33533071,-1.2909857
0.34622621,-0.12110622
0.3572959,1.0098284
0.36853977,1.9371123
0.37995783,1.9862356
0.39155009,1.5493551
0.40331653,2.0147063
0.41525716,2.40974
0.42737197,2.2403386
0.43966098,2.0947375
0.45212418,1.9494071
0.46476156,1.7572887
0.47757313,0.68700975
0.49055889,0.095432955
0.50371884,-0.72332403
0.51705298,-1.6673004
0.53056131,-1.528653
0.54424382,-0.84855842
0.55810053,-0.77211457
0.57213142,-0.37383129
0.5863365,-0.37527721
0.60071577,0.27452805
0.61526923,0.75989823
0.62999688,0.96318627
0.64489871,1.6138039
0.65997473,1.0476796
0.67522495,1.3442839
0.69064935,0.9977346
0.70624794,0.10999244
0.72202072,0.13203781
0.73796769,-0.51259988
0.75408884,-0.57686179
0.77038419,-0.44506167
0.78685372,-0.67406224
0.80349744,-0.4795498
0.82031535,-0.64583806
0.83730745,-0.24743682
0.85447374,-0.88434609
0.87181421,-0.67421293
0.88932888,0.030021494
0.90701773,-0.42654479
0.92488077,-0.64783334
0.942918,0.46419505
0.96112942,0.38405019
0.97951503,0.3587909
0.99807483,0.85116228
1.0168088,1.6023408
1.035717,1.0907578
1.0547993,1.637982
1.0740559,2.3263663
1.0934866,1.2814008
1.1130916,1.7658307
1.1328707,1.9600481
1.152824,0.95424919
1.1729515,0.74843385
1.1932532,1.2406413
1.213729,1.0504795
1.2343791,0.61716401
1.2552033,1.0936361
1.2762018,1.3740133
1.2973744,0.60339373
1.3187212,0.71118916
1.3402422,1.038576
1.3619374,0.95026026
1.3838068,0.7599673
1.4058504,1.0559325
1.4280681,1.2420773
1.4504601,1.1144803
1.4730262,1.3162786
1.4957665,1.1494332
1.518681,0.92766932
1.5417697,0.7921636
1.5650326,0.55468071
1.5884697,0.37208339
1.612081,0.16594027
1.6358664,0.18723173
1.6598261,0.012428384
1.6839599,-0.11533253
1.7082679,0.17257644
1.7327501,0.28007686
1.7574065,0.4110903
1.7822371,0.29110697
1.8072419,0.5632641
1.8324209,0.63148328
1.857774,0.38596058
1.8833013,0.61885287
1.9090029,0.27917974
1.9348786,0.26105886
1.9609285,0.15664707
1.9871526,-0.034055615
2.0135509,0.33208806
2.0401234,0.21978397
2.06687,0.25648309
2.0937909,0.45002858
2.1208859,0.32983218
2.1481551,0.35863901
2.1755985,0.35605689
2.2032161,0.22796819
2.2310079,0.31162781
2.2589739,0.22272201
2.2871141,0.32987826
2.3154285,0.31152793
2.343917,0.4186514
2.3725797,0.61203299
2.4014167,0.36618251
2.4304278,0.46541368
2.4596131,0.46266767
2.4889726,0.43637586
2.5185062,0.51987159
2.5482141,0.4308019
2.5780962,0.36524524
2.6081524,0.27614278
2.6383828,0.27329844
2.6687875,0.24690829
2.6993663,0.11069784
2.7301193,0.1862357
2.7610465,0.089208157
2.7921478,0.11765442
2.8234234,-0.002935317
2.8548732,0.23724287
2.8864971,0.210738
2.9182952,-0.027547958
2.9502676,0.2204242
2.9824141,-0.057110226
3.0147348,0.44180955
3.0472296,0.05443842
3.0798987,0.27097247
3.112742,0.66003916
3.1457594,0.46085416
3.1789511,0.21459394
3.2123169,0.47812126
3.2458569,0.47496553
3.2795711,0.51885222
3.3134595,-0.080414722
3.3475221,1.037949
3.3817589,0.28178653
3.4161698,0.2471763
3.450755,0.88705949
3.4855143,0.75045569
3.5204478,0.55893355
3.5555556,0.62621854
3.5908375,1.0464283
3.6262936,0.54897466
3.6619238,0.46719088
3.6977283,1.1304888
3.733707,0.43690749
3.7698598,0.55115298
3.8061868,0.9869507
3.8426881,0.52077125
3.8793635,0.58790874
3.9162131,0.63934357
3.9532369,0.8554679
3.9904348,0.45981113
4.027807,0.40139287
4.0653534,0.72727194
4.1030739,0.26097777
4.1409686,0.35152995
4.1790376,0.46559516
4.2172807,0.29729103
4.255698,0.24661757
4.2942895,0.19592773
4.3330551,0.26286855
4.371995,0.11018514
4.411109,0.098661814
4.4503973,0.18123974
4.4898597,0.044193443
4.5294963,0.016934674
4.5693071,0.10730657
4.6092921,-0.12390654
4.6494513,0.091922776
4.6897847,-0.092264295
4.7302923,0.092159696
4.770974,-0.17049153
4.8118299,-0.033159137
4.8528601,0.15121569
4.8940644,-0.085604898
4.9354429,0.10894061
4.9769956,-0.1749517
5.0187225,0.090169142
5.0606235,-0.15452039
5.1026988,-0.07764775
5.1449482,0.022747849
5.1873719,-0.041568886
5.2299697,-0.019617565
5.2727417,0.033699852
5.3156879,-0.046322517
5.3588083,0.04619768
5.4021029,-0.025994458
5.4455717,0.042983421
5.4892146,0.033523475
5.5330318,-0.054374296
5.5770231,0.14007442
5.6211886,0.11490884
5.6655283,0.074050533
5.7100422,0.24495048
5.7547303,0.055059657
5.7995926,0.21810356
5.8446291,0.17721944
5.8898397,0.15201514
5.9352245,0.16602008
5.9807836,0.1878617
6.0265168,0.36655961
6.0724242,0.098192243
6.1185058,0.27687725
6.1647616,0.31437933
6.2111916,0.077365155
6.2577957,0.4442661
6.3045741,0.14449392
6.3515266,0.31530352
6.3986533,0.17238118
6.4459543,0.39807984
6.4934294,0.16102694
6.5410787,-0.021130442
6.5889021,0.40062729
6.6368998,-0.21291555
6.6850717,0.31079006
6.7334177,0.29331274
6.781938,-0.00652397
6.8306324,0.63480934
6.879501,-0.017981454
6.9285438,0.55275071
6.9777608,0.22151564
7.027152,0.08635255
7.0767174,0.64922222
7.1264569,-0.08203221
7.1763707,0.26121671
7.2264586,0.27504741
7.2767207,0.10847951
7.327157,0.42033652
7.3777675,-0.11487174
7.4285522,0.61265864
7.4795111,-0.19707234
7.5306442,0.22456279
7.5819514,0.51285812
7.6334329,-0.42238241
7.6850885,0.58746865
7.7369183,0.005156392
7.7889223,0.042445523
7.8411005,0.47188506
7.8934529,-0.14966224
7.9459795,0.46799969
7.9986802,-0.17708993
8.0515552,0.07193164
8.1046043,0.36016245
8.1578277,-0.28494654
8.2112252,0.29346744
8.2647969,-0.13988974
8.3185428,0.054197608
8.3724629,0.060043207
8.4265572,-0.10666667
8.4808256,0.10483545
8.5352683,-0.1934672
8.5898851,0.00234695
8.6446761,-0.092035818
8.6996413,-0.037399821
8.7547808,-0.06119604
8.8100943,-0.10067938
8.8655821,-0.046045907
8.9212441,-0.21102112
8.9770803,-0.062271694
9.0330906,-0.054699578
9.0892751,-0.078500854
9.1456339,-0.023871599
9.2021668,-0.031988286
9.2588739,-0.008733267
9.3157552,0.01452091
9.3728107,-0.11124536
9.4300403,-0.087992873
9.4874442,-0.041211813
9.5450222,-0.049333557
9.6027745,0.091563464
9.6607009,-0.026363887
9.7188015,0.083158899
9.7770763,-0.058299549
9.8355253,-0.003680409
9.8941485,0.027408476
9.9529458,-0.00424858
10.011917,0.034681757
10.071063,-0.004820121
10.130383,0.073324216
10.189877,0.073036338
10.249545,0.002159382
10.309388,0.15873256
10.369405,0.087853921
10.429596,0.15030777
10.489961,0.15001568
10.5505,0.079134507
10.611213,0.19648779
10.672101,0.070702971
10.733163,0.25079966
10.794399,0.046581789
10.855809,0.18746111
10.917393,0.21069253
10.979152,0.10843291
11.041085,0.22578029
11.103192,0.18626408
11.165473,0.22517841
11.227928,0.1621311
11.290558,0.16182805
11.353361,0.14583789
11.416339,0.19259197
11.479491,0.019737376
11.542818,0.27825448
11.606318,0.11324134
11.669993,0.1913646
11.733841,0.17536938
11.797864,0.10447135
11.862062,0.11984699
11.926433,0.12737865
11.990979,0.056478096
12.055698,0.44047866
12.120592,-0.24218829
12.185661,0.47906549
12.250903,0.11796548
12.316319,-0.22744909
12.38191,0.38399824
12.447675,-0.29082979
12.513614,0.21865507
12.579727,-0.024802093
12.646015,0.18664186
12.712477,0.076516349
12.779112,-0.12772765
12.845923,0.37390985
12.912907,-0.18327701
12.980065,-0.1679157
13.047398,0.24744476
13.114905,-0.18425443
13.182586,0.11345729
13.250441,-0.12216516
13.31847,0.11279978
13.386674,-0.036549852
13.455051,-0.29570425
13.523603,0.26082679
13.592329,-0.13166262
13.66123,-0.053564639
13.730304,0.18923838
13.799553,-0.13266532
13.868976,0.008175225
13.938573,-0.023534088
14.008344,-0.078773655
14.07829,0.015005542
14.148409,-0.18141218
14.218703,0.13197317
14.289171,-0.072289373
14.359813,-0.11969002
14.43063,0.07604575
14.50162,-0.05763109
14.572785,-0.034446027
14.644124,-0.081850043
14.715637,0.16878431
14.787324,-0.1393247
14.859186,-0.0003803
14.931221,0.20914693
15.003431,-0.17740969
15.075815,0.20465573
15.148374,-0.05642151
15.221106,-0.003778672
15.294013,0.048858755
15.367094,-0.031842561
15.440349,0.12274483
15.513778,-0.020712405
15.587381,-0.054371129
15.661159,0.013925521
15.735111,0.11358931
15.809237,-0.014203293
15.883537,0.17956732
15.958011,0.004705075
16.03266,0.10434722
16.107482,0.023591801
16.182479,0.076164304
16.25765,0.12088826
16.332996,0.016587195
16.408515,0.014241505
16.484209,0.090321778
16.560077,0.095808405
16.636119,0.16403472
16.712335,0.1224517
16.788725,0.049490725
16.86529,-0.007789388
16.942029,-0.002329814
17.018942,-0.004718787
17.096029,0.14190644
17.17329,0.021859585
17.250726,0.097885753
17.328335,0.095475138
17.406119,-0.13439187
17.484077,0.1376965
17.56221,-0.02159309
17.640516,-0.024025346
17.718997,0.12255659
17.797652,-0.075964914
17.876481,0.054919932
17.955484,-0.13576926
18.034662,0.065693
18.114013,0.071071418
18.193539,-0.13532028
18.273239,0.27789045
18.353113,-0.28929638
18.433162,0.21802118
18.513384,-0.098196078
18.593781,0.20074493
18.674352,0.18594541
18.755097,0.014268107
18.836016,-0.039777178
18.91711,-0.1565826
18.998377,0.10306753
19.079819,-0.20200327
19.161435,-0.11493224
19.243226,0.38781003
19.32519,-0.41926667
19.407329,-0.12047605
19.489642,-0.22170047
19.572129,-0.11117523
19.65479,-0.24380228
19.737625,-0.18036594
19.820635,0.13403576
19.903819,-0.26530307
19.987177,-0.33524518
20.070709,0.20656238
20.154415,-0.41242942
20.238296,0.36464218
20.32235,0.63189482
20.406579,0.14619124
20.490982,0.15459027
20.57556,5.5668958
20.660311,18.351735
20.745237,9.0816579
20.830337,0.70568305
20.915611,0.47871277
21.001059,0.71447254
21.086681,1.279629
21.172478,0.22124109
21.258449,0.52754399
21.344594,0.38677302
21.430913,0.13618308
21.517406,0.56008792
21.604074,0.21535026
21.690915,0.67059757
21.777931,0.49053571
21.865121,0.36536078
21.952486,0.3421316
22.040024,-0.11248518
22.127737,0.22503987
22.215624,-0.15901875
22.303685,0.10788799
22.39192,0.021838509
22.480329,-0.11912797
22.568913,0.17126306
22.657671,-0.29130213
22.746603,0.053960784
22.835709,-0.21789955
22.924989,-0.44300253
23.014444,-0.35468148
23.104073,-0.71372072
23.193876,-0.82992416
23.283853,-1.111135
23.374004,-1.1416668
23.46433,-1.4313237
23.554829,-1.5801055
23.645503,-1.5252672
23.736351,-1.9491618
23.827373,-1.9890441
23.91857,-2.3037377
24.009941,-2.4304975
24.101485,-2.2438332
24.193204,-2.7555096
24.285098,-2.7968992
24.377165,-2.9719236
24.469407,-3.2648966
24.561822,-3.275818
24.654412,-3.4674331
24.747176,-3.6671928
24.840115,-3.8045088
24.933227,-3.9578126
25.026514,-4.0957316
25.119975,-4.1947363
25.21361,-4.1685524
25.307419,-3.5387483
25.401403,-2.47003
25.49556,2.6297594
25.589892,23.48611
25.684398,41.926473
25.779078,7.1822208
25.873933,26.665118
25.968961,86.1634
26.064164,86.657459
26.159541,86.406119
26.255092,85.6133
26.350818,85.667239
26.446717,84.944406
26.542791,82.103625
26.639039,85.05862
26.735461,85.456451
26.832057,85.265746
26.928828,85.208072
27.025772,84.922646
27.122891,84.746722
27.220184,84.688144
27.317652,84.441029
27.415293,84.217142
27.513109,84.189032
27.611098,82.199837
27.709262,79.104457
27.807601,73.577403
27.906113,62.826519
28.0048,54.475333
28.10366,47.574826
28.202695,43.340684
28.301904,35.592516
28.401288,32.298947
28.500845,32.095274
28.600577,30.126593
28.700483,31.914473
28.800563,31.294209
28.900817,31.254035
29.001246,27.331208
29.101848,23.902196
29.202625,24.567
29.303576,21.443268
29.404701,21.393744
29.506001,20.614507
29.607474,17.513399
29.709122,14.317873
29.810944,11.812241
29.91294,11.61219
30.01511,10.854975
30.117455,9.4386347
30.219974,9.6376794
30.322666,7.8756383
30.425534,7.8544722
30.528575,7.0722203
30.63179,5.9210395
30.73518,6.1107337
30.838744,5.5550285
30.942482,5.3362766
31.046394,4.5760469
31.15048,4.5606137
31.254741,3.9095849
31.359176,3.4543331
31.463785,3.7438779
31.568568,3.0841016
31.673525,2.6906905
31.778657,1.9361936
31.883963,1.9578658
31.989442,1.5949229
32.095097,1.6787373
32.200925,1.2602895
32.306927,0.69252061
32.413104,0.6185679
32.519455,0.6854902
32.62598,0.4486478
32.732679,-0.14887885
32.839553,-0.48748189
32.9466,-0.99069076
33.053822,-1.6192897
33.161218,-1.4948475
33.268788,-1.5663836
33.376532,-1.3319373
33.484451,-1.215038
33.592544,-0.90196013
33.700811,0.6190609
33.809252,0.45390749
33.917867,1.5986581
34.026657,3.4729205
34.13562,3.519832
34.244758,3.4178239
34.35407,2.9551316
34.463556,1.9984218
34.573217,1.1908316
34.683052,0.53236109
34.79306,0.87791221
34.903243,0.078465365
35.013601,-1.2855873
35.124132,0.32300913
35.234838,0.16699975
35.345717,0.72481592
35.456771,0.098418436
35.567999,-0.072977019
35.679402,1.3871001
35.790978,1.5296303
35.902729,1.8212802
36.014654,1.2659713
36.126753,1.4558605
36.239026,1.2850654
36.351474,1.718292
36.464095,1.5947559
36.576891,1.1105356
36.689861,1.6460232
36.803005,1.334552
36.916324,1.5800436
37.029816,1.4334785
37.143483,1.5615232
37.257324,1.3367268
37.371339,0.68850108
37.485529,1.4286107
37.599892,0.70215374
37.71443,-0.14185022
37.829142,1.2260106
37.944028,0.14691265
38.059088,-0.55561463
38.174323,0.090977761
38.289731,0.13374865
38.405314,0.46681569
38.521071,0.95684554
38.637002,1.2901127
38.753108,0.74504859
38.869387,-0.43520959
38.985841,0.000318577
39.102469,-0.35621005
39.219271,-0.61067783
39.336248,-0.55916318
39.453398,-0.59382298
39.570723,-0.39308859
39.688222,-0.91382276
39.805895,-0.22661373
39.923742,-0.74714776
40.041764,-0.79699349
40.15996,-0.33693523
40.278329,-0.56697298
40.396873,-0.45965576
40.515592,-0.52478749
40.634484,-0.35452503
40.753551,-0.23906447
40.872792,-0.42154305
40.992207,-0.32156863
41.111796,-0.55696374
41.231559,-0.46310717
41.351497,-0.72235186
41.471608,-0.77783506
41.591894,-0.90406659
41.712355,-1.077517
41.832989,-1.0001471
41.953797,-0.76607459
42.07478,-0.20275037
42.195937,-1.0827235
42.317268,-0.93540569
42.438773,0.85096769
42.560453,9.5156124
42.682306,43.93696
42.804334,73.338539
42.926536,18.936037
43.048912,34.690237
43.171463,78.836435
43.294187,78.880511
43.417086,78.775407
43.540159,78.630928
43.663406,78.494132
43.786828,78.380706
43.910423,78.282805
44.034193,77.980823
44.158137,76.957112
44.282255,73.03128
44.406547,65.536661
44.531014,60.347764
44.655654,57.629295
44.780469,56.118509
44.905458,56.066387
45.030621,50.3043
45.155959,43.687152
45.28147,64.363961
45.407156,76.962179
45.533016,75.39553
45.65905,52.354212
45.785259,36.520577
45.911641,33.180899
46.038198,26.688121
46.164929,19.857927
46.291834,22.980514
46.418913,22.542157
46.546167,19.523248
46.673595,20.03359
46.801196,19.626125
46.928972,18.4185
47.056923,18.057774
47.185047,18.324339
47.313346,19.233881
47.441819,18.496204
47.570466,17.146602
47.699287,17.090958
47.828282,16.352801
47.957452,13.277228
48.086795,12.225026
48.216313,12.223643
48.346006,11.335826
48.475872,10.471378
48.605912,13.85775
48.736127,21.047884
48.866516,16.096682
48.997079,13.725711
49.127816,19.550659
49.258728,26.073486
49.389813,27.403996
49.521073,30.561797
49.652507,33.390026
49.784115,43.072997
49.915898,33.7362
50.047854,22.109047
50.179985,19.532714
50.31229,19.850339
50.444769,17.140352
50.577423,14.673343
50.71025,13.382644
50.843252,20.891786
50.976428,19.820375
51.109778,12.027235
