,Intensity
-7.86E-05,-0.69458824
2.18E-07,-0.55341176
9.60E-05,-0.40439216
0.00036601,-0.60047059
0.0008102,-0.067137255
0.00142856,0.31717647
0.00222112,-2.4592941
0.00318787,-2.0906667
0.00432881,-3.4710588
0.00564393,-3.7220392
0.00713324,-3.5808627
0.00879674,-3.5573333
0.01063443,-3.7220392
0.01264631,-3.6554459
0.01483238,-3.6904803
0.01719263,-1.4036128
0.01972708,5.4247643
0.02243571,10.378965
0.02531853,4.5413416
0.02837554,3.8569928
0.03160674,10.514154
0.03501213,0.5049809
0.0385917,-3.6685645
0.04234547,-2.4221689
0.04627342,4.6206384
0.05037556,1.2088768
0.05465189,-0.74372804
0.05910241,1.860863
0.06372712,1.1010814
0.06852602,-3.3367984
0.0734991,0.36683139
0.07864638,8.4707944
0.08396784,8.771169
0.08946349,2.7110924
0.09513333,-3.2231607
0.10097736,-3.4864925
0.10699557,-3.4749813
0.11318798,-3.4945094
0.11955457,-1.4588024
0.12609535,0.34978677
0.13281032,0.04890521
0.13969948,-1.2869373
0.14676283,0.57755338
0.15400037,1.9404164
0.16141209,2.6055735
0.16899801,0.72204406
0.17675811,0.59571057
0.1846924,2.1952005
0.19280088,1.8499255
0.20108355,-0.00874182
0.20954041,-2.2435465
0.21817145,-1.0191945
0.22697669,1.3035299
0.23595611,2.2932541
0.24510972,1.0558605
0.25443752,0.45409425
0.26393951,1.617367
0.27361569,-0.89745839
0.28346605,-2.4315585
0.29349061,-1.4163058
0.30368935,-1.263465
0.31406228,-2.6240165
0.3246094,-2.5018819
0.33533071,-0.4029436
0.34622621,-0.35857404
0.3572959,0.95671693
0.36853977,1.6605764
0.37995783,0.90594545
0.39155009,0.95164772
0.40331653,1.2251341
0.41525716,2.0009145
0.42737197,2.1574202
0.43966098,2.3534748
0.45212418,2.51849
0.46476156,1.4289364
0.47757313,0.43383366
0.49055889,-0.14524965
0.50371884,-1.194588
0.51705298,-1.8671226
0.53056131,-1.394226
0.54424382,-0.53668251
0.55810053,-0.078805827
0.57213142,0.28528639
0.5863365,0.70461374
0.60071577,0.82623505
0.61526923,1.4030915
0.62999688,1.4077321
0.64489871,1.3656471
0.65997473,1.0267331
0.67522495,0.46819221
0.69064935,-0.011936521
0.70624794,-0.90777069
0.72202072,-0.83891815
0.73796769,-0.71518281
0.75408884,-0.96793723
0.77038419,-0.36580886
0.78685372,-0.48526829
0.80349744,-0.11847237
0.82031535,-0.26149954
0.83730745,-0.29474196
0.85447374,-0.22604276
0.87181421,-0.1495196
0.88932888,0.31914126
0.90701773,0.2701359
0.92488077,0.59758195
0.942918,1.0583422
0.96112942,0.77398518
0.97951503,1.1641188
0.99807483,1.2797235
1.0168088,1.2462894
1.035717,1.1736204
1.0547993,1.0460304
1.0740559,1.1066564
1.0934866,0.72020444
1.1130916,0.99255685
1.1328707,0.8884195
1.152824,0.65877279
1.1729515,0.96244024
1.1932532,1.0543238
1.213729,1.0442274
1.2343791,0.73607269
1.2552033,1.0867223
1.2762018,1.2334312
1.2973744,0.91737576
1.3187212,0.84443844
1.3402422,1.0224624
1.3619374,1.0985063
1.3838068,1.0176684
1.4058504,1.5015171
1.4280681,1.8755428
1.4504601,1.7083728
1.4730262,1.4078503
1.4957665,1.068093
1.518681,0.71263024
1.5417697,0.31008948
1.5650326,0.16635308
1.5884697,0.006911237
1.612081,0.03568552
1.6358664,0.040911222
1.6598261,0.022588344
1.6839599,0.12973649
1.7082679,0.3466694
1.7327501,0.52436745
1.7574065,0.61577182
1.7822371,0.4718629
1.8072419,0.72793482
1.8324209,0.48986992
1.857774,0.49492311
1.8833013,0.46074144
1.9090029,0.26183472
1.9348786,0.3923206
1.9609285,0.27180692
1.9871526,0.26107799
2.0135509,0.36013381
2.0401234,0.3807391
2.06687,0.3777958
2.0937909,0.25718628
2.1208859,0.36400857
2.1481551,0.17277247
2.1755985,0.3579878
2.2032161,0.28436042
2.2310079,0.41463545
2.2589739,0.59195013
2.2871141,0.51826525
2.3154285,0.75044356
2.343917,0.73946544
2.3725797,0.66572306
2.4014167,0.56058896
2.4304278,0.43974942
2.4596131,0.53849855
2.4889726,0.43330694
2.5185062,0.28103734
2.5482141,0.53659171
2.5780962,0.35291123
2.6081524,0.43587825
2.6383828,0.27568884
2.6687875,0.19391164
2.6993663,0.1199584
2.7301193,-0.001072826
2.7610465,0.19160227
2.7921478,-0.141232
2.8234234,-0.058399163
2.8548732,0.13421843
2.8864971,0.052307045
2.9182952,0.13508238
2.9502676,0.29626991
2.9824141,0.38685005
3.0147348,0.17937179
3.0472296,0.41109006
3.0798987,0.40749504
3.112742,0.17642987
3.1457594,0.43162005
3.1789511,0.4436538
3.2123169,0.4399821
3.2458569,0.44413438
3.2795711,0.58160082
3.3134595,0.68767554
3.3475221,0.52706443
3.3817589,0.73506161
3.4161698,1.0371573
3.450755,0.45295923
3.4855143,0.97462438
3.5204478,0.64921155
3.5555556,0.52770111
3.5908375,0.87675975
3.6262936,0.57481882
3.6619238,0.76697637
3.6977283,0.70813436
3.733707,0.63358691
3.7698598,0.7943144
3.8061868,0.62561097
3.8426881,0.66865307
3.8793635,0.53128384
3.9162131,0.6370327
3.9532369,0.49178201
3.9904348,0.51121802
4.027807,0.58553683
4.0653534,0.33042471
4.1030739,0.52235224
4.1409686,0.40053511
4.1790376,0.56105175
4.2172807,0.38429433
