,Intensity
-7.86E-05,-0.1620915
2.18E-07,-0.29281046
9.60E-05,-0.06212995
0.00036601,-0.42352941
0.0008102,-0.008304498
0.00142856,0.38385236
0.00222112,-2.4227605
0.00318787,-2.3766244
0.00432881,-3.3916186
0.00564393,-3.8760477
0.00713324,-3.8991157
0.00879674,-3.8991157
0.01063443,-3.8991157
0.01264631,-3.8965489
0.01483238,-3.832245
0.01719263,-0.31520057
0.01972708,4.4169834
0.02243571,9.3723808
0.02531853,6.3849016
0.02837554,3.6975293
0.03160674,7.9461732
0.03501213,2.9293722
0.0385917,-3.7557955
0.04234547,-3.1435476
0.04627342,4.789184
0.05037556,2.3876511
0.05465189,-0.24434005
0.05910241,0.39955422
0.06372712,0.38238661
0.06852602,-2.8025711
0.0734991,-0.29718731
0.07864638,7.3987301
0.08396784,9.5124015
0.08946349,4.0369064
0.09513333,-2.2765057
0.10097736,-3.7377154
0.10699557,-3.7761732
0.11318798,-3.7682726
0.11955457,-2.645194
0.12609535,-1.0912895
0.13281032,-1.0288968
0.13969948,-1.2430984
0.14676283,0.52677463
0.15400037,1.7124792
0.16141209,3.6288944
0.16899801,2.5466851
0.17675811,1.856855
0.1846924,2.9127296
0.19280088,2.2156546
0.20108355,-0.27281677
0.20954041,-2.6918617
0.21817145,-2.2041101
0.22697669,0.0908611
0.23595611,1.6324982
0.24510972,1.6672449
0.25443752,1.2485422
0.26393951,2.1372512
0.27361569,0.91930058
0.28346605,-1.2749753
0.29349061,-1.4159725
0.30368935,-1.6413303
0.31406228,-2.9737322
0.3246094,-3.3293645
0.33533071,-1.5471351
0.34622621,-0.37983155
0.3572959,0.85689842
0.36853977,2.0784719
0.37995783,1.8546698
0.39155009,1.9463533
0.40331653,2.0920845
0.41525716,2.4994758
0.42737197,2.3073201
0.43966098,1.9462209
0.45212418,2.1543558
0.46476156,1.4323016
0.47757313,0.50285723
0.49055889,0.06575347
0.50371884,-0.69408076
0.51705298,-1.3229738
0.53056131,-1.0443013
0.54424382,-0.61930884
0.55810053,-0.41708533
0.57213142,-0.19926089
0.5863365,-0.45795392
0.60071577,-0.070519289
0.61526923,0.30175888
0.62999688,0.56660838
0.64489871,1.0623606
0.65997473,1.0456541
0.67522495,1.5133612
0.69064935,0.85840792
0.70624794,0.57252808
0.72202072,0.10977784
0.73796769,-0.20689009
0.75408884,-0.43130116
0.77038419,-0.40966836
0.78685372,-0.88785867
0.80349744,-0.36644879
0.82031535,-1.1906905
0.83730745,0.19189587
0.85447374,-0.71695942
0.87181421,-0.62621452
0.88932888,0.46413057
0.90701773,-0.4524601
0.92488077,-0.33100383
0.942918,0.59012952
0.96112942,0.204058
0.97951503,-0.02824187
0.99807483,0.5160673
1.0168088,1.2372162
1.035717,0.52044122
1.0547993,1.1492872
1.0740559,2.4470913
1.0934866,0.97671403
1.1130916,1.6977862
1.1328707,1.9959288
1.152824,0.97148774
1.1729515,1.0927446
1.1932532,1.0294416
1.213729,1.0814636
1.2343791,0.52601161
1.2552033,0.59338162
1.2762018,1.4834968
1.2973744,0.6204247
1.3187212,0.84153568
1.3402422,1.2856225
1.3619374,0.73776775
1.3838068,0.94345401
1.4058504,0.89537636
1.4280681,1.1933041
1.4504601,1.0221662
1.4730262,1.0970721
1.4957665,1.156584
1.518681,0.87774917
1.5417697,0.69117117
1.5650326,0.68912223
1.5884697,0.39486265
1.612081,0.11596641
1.6358664,0.1984543
1.6598261,0.004110243
1.6839599,-0.021083455
1.7082679,0.099805159
1.7327501,0.11302753
1.7574065,0.34922571
1.7822371,0.3931748
1.8072419,0.41404049
1.8324209,0.5963672
1.857774,0.4019004
1.8833013,0.50730292
1.9090029,0.37432024
1.9348786,0.32590507
1.9609285,0.18520235
1.9871526,0.17520325
2.0135509,0.14212075
2.0401234,0.13978032
2.06687,0.29121154
2.0937909,0.23501497
2.1208859,0.31721136
2.1481551,0.36863501
2.1755985,0.33546046
2.2032161,0.23306642
2.2310079,0.29213339
2.2589739,0.27429151
2.2871141,0.3025704
2.3154285,0.34621264
2.343917,0.30525669
2.3725797,0.34886825
2.4014167,0.38477512
2.4304278,0.33608379
2.4596131,0.40271737
2.4889726,0.52316107
2.5185062,0.39753021
2.5482141,0.57176867
2.5780962,0.45379648
2.6081524,0.36656635
2.6383828,0.26394218
2.6687875,0.092098509
2.6993663,0.28932831
2.7301193,-0.067090448
2.7610465,0.29158503
2.7921478,0.050475836
2.8234234,-0.006104289
2.8548732,0.28332101
2.8864971,0.088301891
2.9182952,0.03936509
2.9502676,0.2287828
2.9824141,0.38742778
3.0147348,0.13083249
3.0472296,0.32789353
3.0798987,0.43266702
