,Intensity
-7.86E-05,-0.60203922
2.18E-07,-0.45301961
9.60E-05,-0.19419608
0.00036601,-0.77458824
0.0008102,0.19011765
0.00142856,0.15090196
0.00222112,-2.4608627
0.00318787,-1.8804706
0.00432881,-3.4726275
0.00564393,-3.731451
0.00713324,-3.5510588
0.00879674,-3.5981176
0.01063443,-3.7079216
0.01264631,-3.7358888
0.01483238,-3.4498356
0.01719263,-0.66152691
0.01972708,5.2408022
0.02243571,10.272838
0.02531853,4.4659526
0.02837554,3.8515192
0.03160674,9.2295374
0.03501213,0.67059552
0.0385917,-3.6919731
0.04234547,-2.6816978
0.04627342,4.9249507
0.05037556,1.2377765
0.05465189,-0.69224025
0.05910241,1.8094104
0.06372712,1.2682187
0.06852602,-2.5118939
0.0734991,1.0729943
0.07864638,8.4542557
0.08396784,8.6044393
0.08946349,1.9392316
0.09513333,-3.1413676
0.10097736,-3.5314759
0.10699557,-3.4977599
0.11318798,-3.5421805
0.11955457,-1.4686592
0.12609535,0.33849033
0.13281032,0.02044446
0.13969948,-0.893385
0.14676283,0.71857056
0.15400037,1.8131739
0.16141209,2.3590525
0.16899801,0.53659843
0.17675811,0.4164
0.1846924,2.3357121
0.19280088,2.1219857
0.20108355,-0.10713214
0.20954041,-2.0692885
0.21817145,-1.2860519
0.22697669,1.528852
0.23595611,2.4303252
0.24510972,0.97915216
0.25443752,0.39101901
0.26393951,0.92474933
0.27361569,-0.80789218
0.28346605,-2.4225918
0.29349061,-1.4958201
0.30368935,-1.0236556
0.31406228,-2.7551177
0.3246094,-2.3607949
0.33533071,-0.413236
0.34622621,-0.088911704
0.3572959,0.98080546
0.36853977,1.5174841
0.37995783,1.4270067
0.39155009,0.94466716
0.40331653,1.8351715
0.41525716,2.5769511
0.42737197,2.3700059
0.43966098,2.7986497
0.45212418,2.7648432
0.46476156,1.9078021
0.47757313,0.67458524
0.49055889,-0.22108186
0.50371884,-1.28116
0.51705298,-2.4272178
0.53056131,-1.8474906
0.54424382,-0.86746855
0.55810053,-0.82832814
0.57213142,0.018950247
0.5863365,0.325347
0.60071577,0.62419545
0.61526923,1.3233387
0.62999688,1.348267
0.64489871,1.7342745
0.65997473,1.0110862
0.67522495,1.0094478
0.69064935,0.59210443
0.70624794,-0.358591
0.72202072,-0.20342279
0.73796769,-0.35415564
0.75408884,-0.38726015
0.77038419,-0.20861867
0.78685372,-0.43783904
0.80349744,-0.000411457
0.82031535,-0.21398298
0.83730745,-1.0393379
0.85447374,-0.2490253
0.87181421,-0.63520199
0.88932888,-0.83316209
0.90701773,-0.57623895
0.92488077,0.48066548
0.942918,-0.023233113
0.96112942,0.33559467
0.97951503,1.0238155
0.99807483,1.2649588
1.0168088,0.9178481
1.035717,1.731503
1.0547993,1.7059235
1.0740559,1.3587566
1.0934866,1.6625515
1.1130916,1.6682884
1.1328707,1.2269477
1.152824,1.3895099
1.1729515,1.3638182
1.1932532,1.0871273
1.213729,1.0378686
1.2343791,1.0042776
1.2552033,1.1118443
1.2762018,0.78801968
1.2973744,0.65241168
1.3187212,0.83051046
1.3402422,0.52231602
1.3619374,0.7474362
1.3838068,1.450969
1.4058504,1.3780126
1.4280681,1.5246452
1.4504601,1.6242004
1.4730262,1.3786387
1.4957665,1.1879604
1.518681,0.76196914
1.5417697,0.48497883
