,Intensity
-7.86E-05,-0.58227451
2.18E-07,-0.54305882
9.60E-05,-0.28423529
0.00036601,-0.52737255
0.0008102,-0.048941176
0.00142856,0.42164706
0.00222112,-2.3077647
0.00318787,-2.4567843
0.00432881,-3.3822745
0.00564393,-3.6567843
0.00713324,-3.5391373
0.00879674,-3.4371765
0.01063443,-3.6567843
0.01264631,-3.5431093
0.01483238,-3.648707
0.01719263,-1.0873029
0.01972708,4.6116913
0.02243571,9.7227854
0.02531853,5.7361753
0.02837554,3.8440181
0.03160674,8.4933726
0.03501213,2.4920818
0.0385917,-3.5951484
0.04234547,-3.0624356
0.04627342,4.4353183
0.05037556,1.4236034
0.05465189,-0.097580216
0.05910241,0.66392423
0.06372712,1.1041952
0.06852602,-2.815983
0.0734991,-0.41425735
0.07864638,7.5799603
0.08396784,8.7980425
0.08946349,3.3497932
0.09513333,-2.8667484
0.10097736,-3.4202098
0.10699557,-3.4164732
0.11318798,-3.4202447
0.11955457,-1.9570143
0.12609535,-0.48560557
0.13281032,-0.19033231
0.13969948,-0.46727291
0.14676283,0.41690596
0.15400037,1.8269102
0.16141209,2.5313672
0.16899801,1.5106692
0.17675811,0.76481615
0.1846924,1.831063
0.19280088,2.1133312
0.20108355,-0.23151636
0.20954041,-2.2309307
0.21817145,-1.3907943
0.22697669,0.6810499
0.23595611,2.0944057
0.24510972,1.1629986
0.25443752,0.70251492
0.26393951,1.3953076
0.27361569,-0.26450581
0.28346605,-2.3710428
0.29349061,-1.7948918
0.30368935,-1.3831115
0.31406228,-2.570996
0.3246094,-2.4958002
0.33533071,-0.67124971
0.34622621,0.008537921
0.3572959,0.98669992
0.36853977,1.6593147
0.37995783,1.0773627
0.39155009,1.2173145
0.40331653,1.3183858
0.41525716,1.9139098
0.42737197,2.1254553
0.43966098,1.9765517
0.45212418,2.3770028
0.46476156,1.4758283
0.47757313,0.59067518
0.49055889,-0.051005497
0.50371884,-1.1237236
0.51705298,-1.600028
0.53056131,-1.5818797
0.54424382,-0.66927859
0.55810053,-0.20340113
0.57213142,-0.058757133
0.5863365,0.59602594
0.60071577,0.86683044
0.61526923,1.1458132
