,Intensity
-7.86E-05,-0.4012549
2.18E-07,-0.38556863
9.60E-05,0.014431373
0.00036601,-0.60517647
0.0008102,0.35168627
0.00142856,0.336
0.00222112,-2.4012549
0.00318787,-2.3385098
0.00432881,-2.864
0.00564393,-3.6718431
0.00713324,-3.5306667
0.00879674,-3.6169412
0.01063443,-3.3816471
0.01264631,-3.6373041
0.01483238,-3.4064124
0.01719263,-0.68112897
0.01972708,4.0365855
0.02243571,9.1781036
0.02531853,5.8806801
0.02837554,3.28157
0.03160674,7.7337144
0.03501213,2.531231
0.0385917,-3.5807821
0.04234547,-2.8846779
0.04627342,4.3685631
0.05037556,2.061294
0.05465189,-0.42609305
0.05910241,0.67895088
0.06372712,0.81171994
0.06852602,-2.4983741
0.0734991,0.22317859
0.07864638,7.3057897
0.08396784,8.6631848
0.08946349,3.330658
0.09513333,-2.6290456
0.10097736,-3.3649457
0.10699557,-3.4731206
0.11318798,-3.3927861
0.11955457,-2.3710009
0.12609535,-0.82345144
0.13281032,-0.66386308
0.13969948,-0.88831428
0.14676283,0.60515573
0.15400037,1.6910568
0.16141209,2.9105653
0.16899801,1.7460342
0.17675811,1.1464832
0.1846924,2.2648534
0.19280088,2.0736939
0.20108355,-0.32895623
0.20954041,-2.5195675
0.21817145,-1.9255908
0.22697669,0.31571879
0.23595611,2.0239692
0.24510972,1.512886
0.25443752,0.90011613
0.26393951,1.5503655
0.27361569,0.18520279
0.28346605,-1.6345877
0.29349061,-1.6266531
0.30368935,-1.4772679
0.31406228,-2.7315301
0.3246094,-2.9188515
0.33533071,-1.0588398
0.34622621,-0.13973052
0.3572959,0.83455491
0.36853977,2.0208792
0.37995783,1.6388502
0.39155009,1.6178797
0.40331653,1.8481637
0.41525716,2.4081336
0.42737197,2.3644562
0.43966098,2.0622293
0.45212418,2.066159
0.46476156,1.7331079
0.47757313,0.51405646
0.49055889,0.063906638
0.50371884,-0.90361609
0.51705298,-1.6277274
0.53056131,-1.4260744
0.54424382,-0.83983344
0.55810053,-0.49645562
0.57213142,-0.28613697
0.5863365,-0.1461324
0.60071577,0.20591103
0.61526923,0.70724823
0.62999688,1.1225851
0.64489871,1.3813333
0.65997473,1.3641836
0.67522495,1.292115
0.69064935,0.74159816
0.70624794,0.19890752
0.72202072,-0.061447087
0.73796769,-0.41593625
0.75408884,-0.81750114
0.77038419,-0.39555354
0.78685372,-0.51479931
0.80349744,-0.75955218
0.82031535,-0.30628275
0.83730745,-0.46479494
0.85447374,-1.0390103
0.87181421,-0.22500728
0.88932888,-0.5325898
0.90701773,-0.27548334
0.92488077,-0.37917811
0.942918,0.24652198
0.96112942,0.33887183
0.97951503,0.38414594
0.99807483,1.3784228
1.0168088,1.5413101
1.035717,1.3590825
1.0547993,1.804289
1.0740559,2.0220276
1.0934866,1.5495532
1.1130916,1.0927482
1.1328707,1.7967106
1.152824,1.355558
1.1729515,0.69478066
1.1932532,1.1947707
1.213729,1.0202341
1.2343791,0.67313155
1.2552033,0.91424738
1.2762018,1.3592679
1.2973744,1.3023107
1.3187212,0.89239537
1.3402422,0.85893375
1.3619374,0.70780817
1.3838068,0.63509706
1.4058504,0.99374158
1.4280681,1.1249182
1.4504601,1.1776466
1.4730262,1.2617306
1.4957665,1.1810918
1.518681,0.99847528
1.5417697,0.76878306
1.5650326,0.66456413
1.5884697,0.32503417
1.612081,0.12666377
1.6358664,0.17925685
1.6598261,0.012225188
1.6839599,0.033411907
1.7082679,-0.047379067
1.7327501,0.21691109
1.7574065,0.39490983
1.7822371,0.40818577
1.8072419,0.68026834
1.8324209,0.52096145
1.857774,0.54987295
1.8833013,0.50033616
1.9090029,0.29391972
1.9348786,0.27572167
1.9609285,0.014369453
1.9871526,0.066725818
2.0135509,0.23671233
2.0401234,0.03021135
2.06687,0.36486993
2.0937909,0.39362925
2.1208859,0.34394028
2.1481551,0.50599912
2.1755985,0.23666849
2.2032161,0.33594841
2.2310079,0.30187809
2.2589739,0.24426145
2.2871141,0.3983926
2.3154285,0.332899
2.343917,0.47131006
2.3725797,0.49205716
2.4014167,0.50494421
2.4304278,0.44722611
2.4596131,0.41302052
2.4889726,0.48860194
2.5185062,0.22691155
2.5482141,0.58481209
2.5780962,0.36230357
2.6081524,0.21036638
2.6383828,0.45841227
2.6687875,0.17310793
2.6993663,0.32700236
2.7301193,0.11225243
2.7610465,0.14846599
2.7921478,0.074858716
2.8234234,0.18162669
2.8548732,0.053083639
2.8864971,0.23824917
2.9182952,0.015554652
2.9502676,0.40460793
2.9824141,-0.22596354
3.0147348,0.44540887
3.0472296,0.27754868
3.0798987,0.2822206
3.112742,0.54569914
3.1457594,0.30719999
3.1789511,0.31182118
3.2123169,0.2379941
3.2458569,0.32101285
3.2795711,0.81185783
3.3134595,0.1026859
3.3475221,0.89153627
3.3817589,0.60585994
3.4161698,0.29663728
3.450755,0.70112321
3.4855143,0.82323928
3.5204478,0.92180904
3.5555556,0.20467561
3.5908375,1.1502704
3.6262936,0.91937764
3.6619238,0.12376211
3.6977283,1.3516591
3.733707,0.66581367
3.7698598,0.34857879
3.8061868,1.0352486
3.8426881,0.58464654
3.8793635,0.67520407
3.9162131,0.60103881
3.9532369,0.75430762
3.9904348,0.5232458
4.027807,0.33138276
4.0653534,0.61793418
4.1030739,0.37897849
4.1409686,0.28902551
4.1790376,0.28533012
4.2172807,0.38357862
4.255698,0.28573177
4.2942895,0.10943664
4.3330551,0.49783048
4.371995,0.062678005
4.411109,0.14515568
4.4503973,0.18840076
4.4898597,-0.11346911
4.5294963,0.20425195
4.5693071,-0.089808596
4.6092921,0.071015907
4.6494513,-0.089745126
4.6897847,-0.030915225
4.7302923,0.05142718
4.770974,-0.16428654
4.8118299,0.1611593
4.8528601,-0.1094902
4.8940644,-0.008987151
4.9354429,0.083666594
4.9769956,-0.24721523
5.0187225,0.11993599
5.0606235,-0.17174248
5.1026988,-0.071270245
5.1449482,0.060568374
5.1873719,-0.066422699
5.2299697,0.23010948
5.2727417,-0.1243449
5.3156879,0.046684755
5.3588083,0.053002366
5.4021029,-0.089705794
5.4455717,0.19895243
5.4892146,0.032702536
5.5330318,-0.000220189
5.5770231,0.1943019
5.6211886,0.028033519
5.6655283,0.14411191
5.7100422,0.13469395
5.7547303,0.21938747
5.7995926,0.28838855
5.8446291,0.17699132
5.8898397,0.23813694
5.9352245,0.27574699
5.9807836,0.20354695
6.0265168,0.26467408
6.0724242,0.20030486
6.1185058,0.26141967
6.1647616,0.22056753
6.2111916,0.12480727
6.2577957,0.38982516
6.3045741,0.1528761
6.3515266,0.34729343
6.3986533,0.36915558
6.4459543,0.11650176
6.4934294,0.34227315
6.5410787,0.19941093
6.5889021,0.072228819
6.6368998,0.35288368
6.6850717,0.35117944
6.7334177,0.067116102
6.781938,0.41834071
6.8306324,0.26759838
6.879501,0.11684988
6.9285438,0.20138934
6.9777608,0.37219715
7.027152,0.22143016
7.0767174,0.094186427
7.1264569,0.32772084
7.1763707,0.36517067
7.2264586,0.018300599
7.2767207,0.2675028
7.327157,0.32846355
7.3777675,0.22471225
7.4285522,0.24644499
7.4795111,0.25248528
7.5306442,0.16440177
7.5819514,0.076312098
7.6334329,0.11370646
7.6850885,0.2452123
7.7369183,0.12573159
7.7889223,0.029774131
7.8411005,0.3102811
7.8934529,-0.028825946
7.9459795,0.15755105
7.9986802,0.22627482
8.0515552,0.091070858
8.1046043,0.065664657
8.1578277,0.040252294
8.2112252,0.014833768
8.2647969,0.028624766
8.3185428,-0.090923732
8.3724629,0.071874548
8.4265572,-0.055529412
8.4808256,0.022696218
8.5352683,-0.008882733
8.5898851,-0.18163882
8.6446761,0.006388754
8.6996413,-0.095780414
8.7547808,-0.041087497
8.8100943,-0.002081516
8.8655821,-0.20621345
8.9212441,0.028869643
8.9770803,-0.19879302
9.0330906,-0.10488772
9.0892751,0.051762016
9.1456339,-0.18374577
9.2021668,0.067020296
9.2588739,-0.003782927
9.3157552,-0.10595936
9.3728107,0.04284394
9.4300403,-0.01227499
9.4874442,-0.10661027
9.5450222,0.034347914
9.6027745,0.002756415
9.6607009,-0.060208293
9.7188015,0.13564987
9.7770763,-0.092022044
9.8355253,0.056775972
9.8941485,-0.006191378
9.9529458,-0.014257428
10.011917,-0.022324138
10.071063,0.079412414
10.130383,0.14193262
10.189877,-0.077900779
10.249545,0.20422595
10.309388,0.039293191
10.369405,0.023379381
10.429596,0.19570021
10.489961,0.077824291
10.5505,0.11681046
10.611213,0.16363911
10.672101,0.077133761
10.733163,0.17886305
10.794399,0.1394152
10.855809,0.11565297
10.917393,0.13894891
10.979152,0.10734222
11.041085,0.31102899
11.103192,0.099028823
11.165473,0.24781231
11.227928,0.1142422
11.290558,0.12184789
11.353361,0.36474705
11.416339,-0.12960936
11.479491,0.22309239
11.542818,0.41108761
11.606318,0.057905686
11.669993,0.25374271
11.733841,0.159383
11.797864,0.088552045
11.862062,0.28438709
11.926433,-0.24134715
11.990979,0.3388003
12.055698,0.048358859
12.120592,-0.20286756
12.185661,0.45570928
12.250903,-0.15630277
12.316319,0.2591355
12.38191,-0.11758376
12.447675,0.14883358
12.513614,0.17211301
12.579727,-0.40068666
12.646015,0.4147483
12.712477,0.14782967
12.779112,-0.27595237
12.845923,0.24928453
12.912907,-0.009792947
12.980065,-0.00220442
13.047398,-0.041675378
13.114905,-0.041931309
13.182586,0.10683171
13.250441,-0.29342555
13.31847,0.27102242
13.386674,-0.01158909
13.455051,-0.18439734
13.523603,0.027107469
13.592329,0.026846915
13.66123,-0.020473123
13.730304,-0.075636959
13.799553,0.12017894
13.868976,0.041484369
13.938573,-0.18623047
14.008344,0.064485408
14.07829,-0.11617193
14.148409,-0.10075149
14.218703,0.048001621
14.289171,-0.038540046
14.359813,0.000407821
14.43063,-0.093978304
14.50162,0.078301576
14.572785,-0.063144694
14.644124,-0.008513193
14.715637,-0.063686275
14.787324,0.050454979
14.859186,-0.023647581
14.931221,-0.074229247
15.003431,0.1340041
15.075815,-0.13620245
15.148374,0.19750406
15.221106,-0.11977835
15.294013,0.002146409
15.367094,0.029945004
15.440349,-0.044225704
15.513778,0.25806566
15.587381,-0.09063189
15.661159,0.05477969
15.735111,0.043320006
15.809237,-0.085795256
15.883537,0.16939469
15.958011,-0.022482706
16.03266,0.06798432
16.107482,0.18197224
16.182479,-0.033460124
16.25765,0.088353896
16.332996,0.061139789
16.408515,0.026074027
16.484209,0.053744844
16.560077,-0.036239917
16.636119,0.077688373
16.712335,-0.035842836
16.788725,0.054539005
16.86529,-0.059009242
16.942029,0.007826151
17.018942,0.11386871
17.096029,0.008138046
17.17329,0.067104745
17.250726,0.10253351
17.328335,-0.089497216
17.406119,0.071404712
17.484077,0.051905964
17.56221,-0.061718949
17.640516,0.1775888
17.718997,-0.2184061
17.797652,0.3973552
17.876481,0.032715821
17.955484,0.060224786
18.034662,-0.14756889
18.114013,0.21717794
18.193539,-0.061221
18.273239,-0.08864807
18.353113,0.39372026
18.433162,-0.14352777
18.513384,0.032941176
18.593781,0.24668016
18.674352,-0.18273083
18.755097,0.18784547
18.836016,-0.14747331
18.91711,0.19170501
18.998377,0.005380413
19.079819,-0.43193729
19.161435,0.18955582
19.243226,-0.20072849
19.32519,-0.40279022
19.407329,0.11670396
19.489642,-0.32067733
19.572129,-0.27179681
19.65479,0.0751102
19.737625,-0.26034844
19.820635,-0.3840551
19.903819,-0.12346074
19.987177,0.15280718
20.070709,-0.54348664
20.154415,0.038638194
20.238296,0.47957385
20.32235,0.23814384
20.406579,0.14572073
20.490982,0.61799078
20.57556,7.2235815
20.660311,20.519355
20.745237,9.7994305
20.830337,0.45988502
20.915611,0.35169934
21.001059,1.0042853
21.086681,0.91960355
21.172478,0.042752274
21.258449,0.74235887
21.344594,0.63410961
21.430913,0.14153391
21.517406,0.58227883
21.604074,0.52889338
21.690915,0.41275013
21.777931,0.46914317
21.865121,0.32160193
21.952486,0.41718523
22.040024,0.18334406
22.127737,0.03576467
22.215624,0.029349041
22.303685,-0.016294991
22.39192,-0.14822625
22.480329,0.08845723
22.568913,-0.11408769
22.657671,-0.034292391
22.746603,-0.001568628
22.835709,-0.15293474
22.924989,-0.35943738
23.014444,-0.5269589
23.104073,-0.55353852
23.193876,-0.7058429
23.283853,-0.8897544
23.374004,-0.83076322
23.46433,-1.1171046
23.554829,-1.1605434
23.645503,-1.3297069
23.736351,-1.5696932
23.827373,-1.3706984
23.91857,-1.736644
24.009941,-1.804785
24.101485,-1.7868861
24.193204,-2.1143197
24.285098,-2.1125762
24.377165,-2.3463613
24.469407,-2.6195967
24.561822,-2.6891451
24.654412,-2.6883399
24.747176,-2.8367888
24.840115,-3.0246879
24.933227,-3.0559589
25.026514,-3.2756998
25.119975,-3.1897929
25.21361,-3.2688264
25.307419,-3.1363298
25.401403,-2.0628912
25.49556,1.1828617
25.589892,15.50289
25.684398,27.03837
25.779078,8.0716544
25.873933,22.500783
