,Intensity
-7.86E-05,-0.5292549
2.18E-07,-0.33317647
9.60E-05,-0.21552941
0.00036601,-0.45866667
0.0008102,0.47466667
0.00142856,0.92956863
0.00222112,-2.6155294
0.00318787,-1.8312157
0.00432881,-2.8900392
0.00564393,-3.9567059
0.00713324,-3.737098
0.00879674,-3.4390588
0.01063443,-3.7292549
0.01264631,-3.6478491
0.01483238,-3.7073622
0.01719263,-0.017598171
0.01972708,4.0096783
0.02243571,8.9078005
0.02531853,5.508141
0.02837554,3.3950136
0.03160674,7.5958692
0.03501213,2.063649
0.0385917,-3.8134118
0.04234547,-2.3882542
0.04627342,4.7312786
0.05037556,1.8824414
0.05465189,-0.14260883
0.05910241,0.32671612
0.06372712,0.35708291
0.06852602,-2.5534692
0.0734991,0.049961628
0.07864638,7.3046304
0.08396784,8.9987724
0.08946349,2.7951327
0.09513333,-2.3023671
0.10097736,-3.4466682
0.10699557,-3.7436529
0.11318798,-3.5541056
0.11955457,-2.4231243
0.12609535,-1.3154149
0.13281032,-1.1878401
0.13969948,-1.1070666
0.14676283,0.42494476
0.15400037,1.9493706
0.16141209,3.136799
0.16899801,2.3715438
0.17675811,1.661448
0.1846924,2.6771
0.19280088,2.179284
0.20108355,-0.56141165
0.20954041,-2.854791
0.21817145,-2.3949716
0.22697669,0.11216407
0.23595611,1.5215181
0.24510972,1.6134826
0.25443752,1.0782536
0.26393951,1.9864194
0.27361569,0.8320977
0.28346605,-1.4984371
0.29349061,-1.1149889
0.30368935,-1.6175577
0.31406228,-2.982614
0.3246094,-3.0846677
0.33533071,-1.649209
0.34622621,-0.34682607
0.3572959,0.82248104
0.36853977,1.95283
0.37995783,1.9383384
0.39155009,1.900575
0.40331653,2.1611083
0.41525716,2.6336638
0.42737197,2.2672612
0.43966098,2.0030769
0.45212418,2.0215031
0.46476156,1.2323436
0.47757313,0.50618679
0.49055889,-0.13343799
0.50371884,-0.75711897
0.51705298,-1.2785816
0.53056131,-1.0154731
0.54424382,-0.41485203
0.55810053,-0.31593427
0.57213142,-0.19322957
0.5863365,-0.35262028
0.60071577,-0.049008367
0.61526923,0.43525323
0.62999688,0.58251746
0.64489871,1.1927843
0.65997473,1.026651
0.67522495,1.1585403
0.69064935,1.0551191
0.70624794,0.23011271
0.72202072,0.16587416
0.73796769,-0.32191029
0.75408884,-0.339123
0.77038419,-0.58380318
0.78685372,-0.76575475
0.80349744,-0.38301694
0.82031535,-0.83951131
0.83730745,-0.37053197
0.85447374,0.074901459
0.87181421,-1.1894855
0.88932888,0.079444333
0.90701773,0.062083187
0.92488077,-0.42588269
0.942918,-0.074649368
0.96112942,0.51970471
0.97951503,0.16502269
0.99807483,0.21816732
1.0168088,1.0320798
1.035717,1.3518581
1.0547993,1.2637767
1.0740559,2.4148946
1.0934866,1.8875646
1.1130916,1.6190416
1.1328707,1.8838355
1.152824,1.6466521
1.1729515,0.70356988
1.1932532,0.84282408
1.213729,1.4134343
1.2343791,0.52520458
1.2552033,0.64872303
1.2762018,1.3604603
1.2973744,1.1153183
1.3187212,0.79957158
1.3402422,0.97008288
1.3619374,1.44646
1.3838068,0.9738011
1.4058504,0.98740017
1.4280681,1.3147082
1.4504601,0.75572532
1.4730262,1.0751573
1.4957665,0.90829821
1.518681,0.69436385
1.5417697,0.70002083
1.5650326,0.47821033
1.5884697,0.49167746
1.612081,0.33257908
1.6358664,0.0871897
1.6598261,0.3202152
1.6839599,0.043420277
1.7082679,0.041118669
1.7327501,0.24272214
1.7574065,0.36587774
1.7822371,0.31646783
1.8072419,0.36900221
1.8324209,0.62544166
1.857774,0.45049208
1.8833013,0.6127809
1.9090029,0.4534846
1.9348786,0.30985809
1.9609285,0.29954841
1.9871526,0.014712437
2.0135509,0.004369774
2.0401234,0.04891258
2.06687,0.038536931
2.0937909,0.29481146
2.1208859,0.16675576
2.1481551,0.52495809
2.1755985,0.32628117
2.2032161,0.33935247
2.2310079,0.45436806
2.2589739,0.23211225
2.2871141,0.40983995
2.3154285,0.47774724
2.343917,0.42014784
2.3725797,0.47233586
2.4014167,0.34411524
2.4304278,0.62372126
2.4596131,0.30723236
2.4889726,0.64955049
2.5185062,0.41930311
2.5482141,0.3929608
2.5780962,0.4920922
2.6081524,0.12846201
2.6383828,0.37658003
2.6687875,0.052132534
2.6993663,0.14335482
2.7301193,0.062011598
2.7610465,0.004181292
2.7921478,0.087510964
2.8234234,-0.009568014
2.8548732,0.19137573
2.8864971,0.12563632
2.9182952,0.067723545
2.9502676,0.23724526
2.9824141,0.19498578
3.0147348,0.2782
3.0472296,0.094731059
3.0798987,0.24850053
3.112742,0.36303782
3.1457594,-0.25185315
3.1789511,0.45872959
3.2123169,0.47125661
3.2458569,-0.25348775
3.2795711,0.92763374
3.3134595,0.90873874
3.3475221,0.30943508
3.3817589,0.85521298
3.4161698,0.80489595
3.450755,0.15064086
3.4855143,0.42185947
3.5204478,1.1479635
3.5555556,0.65836486
3.5908375,0.2785536
3.6262936,1.0438239
3.6619238,0.92280317
3.6977283,0.4096091
3.733707,0.70424167
3.7698598,1.2263087
3.8061868,0.360124
3.8426881,0.38804043
3.8793635,1.2394698
3.9162131,0.49088262
3.9532369,0.28345545
3.9904348,1.0407177
4.027807,0.48031634
4.0653534,0.41401616
4.1030739,0.44181713
4.1409686,0.65783691
4.1790376,0.34834999
4.2172807,0.16433678
4.255698,0.63128747
4.2942895,0.16488833
4.3330551,-0.081919456
4.371995,0.52615822
4.411109,-0.057937452
4.4503973,0.15010724
4.4898597,0.036566815
4.5294963,0.15046088
4.5693071,0.036887462
4.6092921,-0.10023186
4.6494513,0.092044098
4.6897847,-0.12353958
4.7302923,-0.11168877
4.770974,-0.10769759
4.8118299,-0.033134665
4.8528601,-0.044862745
4.8940644,-0.070146508
4.9354429,0.16338584
4.9769956,-0.10505001
5.0187225,0.01082045
5.0606235,0.009036433
5.1026988,-0.10255892
5.1449482,0.0368187
5.1873719,-0.01204639
5.2299697,-0.068762033
5.2727417,0.10980903
5.3156879,-0.17437243
5.3588083,-0.050718167
5.4021029,0.080771819
5.4455717,-0.030882867
5.4892146,-0.1268587
5.5330318,0.098726688
5.5770231,0.12038309
5.6211886,-0.085418913
5.6655283,0.18720304
5.7100422,0.13040582
5.7547303,0.14418942
5.7995926,0.056004811
5.8446291,0.22663632
5.8898397,0.17765257
5.9352245,0.026700614
5.9807836,0.3933883
6.0265168,0.17967642
6.0724242,0.13850614
6.1185058,0.33262256
6.1647616,0.11888843
6.2111916,0.27377433
6.2577957,0.21688811
6.3045741,0.26195526
6.3515266,0.22858361
6.3986533,0.12461632
6.4459543,0.24024946
6.4934294,0.18332615
6.5410787,0.07933661
6.5889021,0.36749651
6.6368998,0.11447253
6.6850717,0.081048974
6.7334177,0.22801016
6.781938,0.006336475
6.8306324,0.45132204
6.879501,-0.19389589
6.9285438,0.58048661
6.9777608,0.20976366
7.027152,0.18413132
7.0767174,0.12711902
7.1264569,0.61911891
7.1763707,-0.19869253
7.2264586,0.38741017
7.2767207,0.40095645
7.327157,0.030181573
7.3777675,-0.050404636
7.4285522,0.74743311
7.4795111,-0.078265971
7.5306442,0.19406675
7.5819514,0.55266656
7.6334329,-0.022074381
7.6850885,0.038471381
7.7369183,0.27155875
7.7889223,0.39483477
7.8411005,-0.1956221
7.8934529,0.26489399
7.9459795,0.34108895
7.9986802,0.056492172
8.0515552,-0.30654339
8.1046043,0.58531559
8.1578277,-0.052244612
8.2112252,-0.1564789
8.2647969,0.28829901
8.3185428,0.035030287
8.3724629,-0.16334389
8.4265572,0.17160784
8.4808256,-0.071444827
8.5352683,-0.15763448
8.5898851,-0.071274842
8.6446761,-0.071189442
8.6996413,0.023013876
8.7547808,-0.29846881
8.8100943,0.12514682
8.8655821,-0.000256893
8.9212441,-0.2668368
8.9770803,-0.015769382
9.0330906,-0.086270317
9.0892751,-0.18814353
9.1456339,-0.070408628
9.2021668,-0.07816365
9.2588739,0.000356108
9.3157552,-0.15641798
9.3728107,-0.10142709
9.4300403,0.039838582
9.4874442,-0.14830724
9.5450222,-0.046256712
9.6027745,0.055794087
9.6607009,-0.20293916
9.7188015,0.10303376
9.7770763,0.001163801
9.8355253,-0.014431373
9.8941485,0.071639628
9.9529458,-0.054054681
10.011917,0.11044648
10.071063,0.000437239
10.130383,0.055133272
10.189877,0.062769877
10.249545,0.086092152
10.309388,0.093727547
10.369405,-0.055500407
10.429596,0.21880045
10.489961,0.10878697
10.5505,-0.1031879
10.611213,0.24954251
10.672101,0.068938987
10.733163,0.1706878
10.794399,0.20184777
10.855809,0.13888949
10.917393,0.22495021
10.979152,0.09140248
11.041085,0.2637365
11.103192,0.090971879
11.165473,0.11428508
11.227928,0.18465651
11.290558,0.11385086
11.353361,0.20775048
11.416339,0.19184558
11.479491,0.17594008
11.542818,0.2933673
11.606318,-0.044108044
11.669993,0.29292581
11.733841,0.01819436
11.797864,0.22189367
11.862062,-0.013623302
11.926433,0.22929049
11.990979,-0.13171789
12.055698,0.28374371
12.120592,-0.092952157
12.185661,0.27544941
12.250903,0.26737979
12.316319,-0.17206299
12.38191,-0.007584805
12.447675,0.15689278
12.513614,0.007644263
12.579727,-0.27493819
12.646015,0.40718464
12.712477,-0.29892844
12.779112,0.10084024
12.845923,-0.29154855
12.912907,0.16312087
12.980065,-0.056720107
13.047398,-0.17460091
13.114905,0.4055569
13.182586,-0.17507021
13.250441,-0.073344983
13.31847,0.49112474
13.386674,-0.3875434
13.455051,0.10633687
13.523603,0.090412623
13.592329,-0.11374753
13.66123,0.21542505
13.730304,-0.25540297
13.799553,0.16788604
13.868976,-0.075492211
13.938573,-0.20906715
14.008344,0.33971025
14.07829,-0.30366982
14.148409,0.064714214
14.218703,-0.021804319
14.289171,-0.14753914
14.359813,0.21299994
14.43063,-0.28136355
14.50162,0.14976256
14.572785,0.000495907
14.644124,-0.13308508
14.715637,0.10196078
14.787324,-0.090993387
14.859186,-0.09572373
14.931221,0.079926617
15.003431,-0.081689404
15.075815,-0.039395322
15.148374,0.073475529
15.221106,-0.025429792
15.294013,0.087418127
15.367094,0.043391834
15.440349,-0.032018473
15.513778,0.049422498
15.587381,-0.018167604
15.661159,-0.038710349
15.735111,0.066225636
15.809237,-0.048457689
15.883537,0.09567105
15.958011,-0.12883913
16.03266,0.10938433
16.107482,0.049557098
16.182479,-0.10439924
16.25765,0.12594667
16.332996,-0.020189462
