,Intensity
-7.86E-05,-0.41368704
2.18E-07,-0.083044983
9.60E-05,-0.13687043
0.00036601,-0.35217224
0.0008102,0.23221838
0.00142856,0.48596694
0.00222112,-2.3514033
0.00318787,-2.4667436
0.00432881,-3.1049596
0.00564393,-3.9046521
0.00713324,-3.8508266
0.00879674,-3.8046905
0.01063443,-3.8046905
0.01264631,-3.9173995
0.01483238,-3.6300345
0.01719263,-0.082157142
0.01972708,4.5116996
0.02243571,8.9135505
0.02531853,6.2029802
0.02837554,3.5618418
0.03160674,7.610666
0.03501213,2.3556042
0.0385917,-3.7219903
0.04234547,-2.8712524
0.04627342,4.8924392
0.05037556,2.2065317
0.05465189,-0.010097728
0.05910241,0.16488862
0.06372712,0.040218124
0.06852602,-2.8370119
0.0734991,-0.14692463
0.07864638,7.3799918
0.08396784,9.0862979
0.08946349,3.7416977
0.09513333,-2.0332784
0.10097736,-3.6788455
0.10699557,-3.7709361
0.11318798,-3.6936332
0.11955457,-2.5549721
0.12609535,-1.1238879
0.13281032,-1.2227566
0.13969948,-1.4828738
0.14676283,0.33336138
0.15400037,1.7961142
0.16141209,3.612805
0.16899801,2.7692084
0.17675811,2.0565586
0.1846924,3.1818913
0.19280088,2.2774634
0.20108355,-0.3183938
0.20954041,-2.7679255
0.21817145,-2.3183444
0.22697669,-0.007712664
0.23595611,1.3342887
0.24510972,1.6153876
0.25443752,1.3507704
0.26393951,2.0936859
0.27361569,1.2297551
0.28346605,-1.0795458
0.29349061,-1.1663967
0.30368935,-1.3068452
0.31406228,-3.0772081
0.3246094,-3.2633371
0.33533071,-1.7806493
0.34622621,-0.59761829
0.3572959,0.90859323
0.36853977,1.9382928
0.37995783,1.9609154
0.39155009,1.9914551
0.40331653,2.1068055
0.41525716,2.668366
0.42737197,2.345879
0.43966098,1.9774838
0.45212418,1.9784052
0.46476156,1.2798235
0.47757313,0.53533351
0.49055889,-0.070520341
0.50371884,-0.61463157
0.51705298,-1.2661659
0.53056131,-0.99475038
0.54424382,-0.29250343
0.55810053,-0.5435081
0.57213142,-0.094554079
0.5863365,-0.36048182
0.60071577,-0.18019943
0.61526923,0.41553568
0.62999688,0.41172929
0.64489871,1.0540561
0.65997473,1.1372362
0.67522495,1.1742639
0.69064935,1.1958968
0.70624794,0.3101701
0.72202072,0.27794507
0.73796769,0.038091382
0.75408884,-0.45552707
0.77038419,-0.49549007
0.78685372,-0.39706097
0.80349744,-0.92148545
0.82031535,-0.66930176
