,Intensity
-7.86E-05,-0.27137255
2.18E-07,-0.34196078
9.60E-05,-0.13019608
0.00036601,-0.48313725
0.0008102,0.36392157
0.00142856,0.33254902
0.00222112,-2.1929412
0.00318787,-2.24
0.00432881,-3.0478431
0.00564393,-3.8086275
0.00713324,-3.6360784
0.00879674,-3.5811765
0.01063443,-3.5576471
0.01264631,-3.6881035
0.01483238,-3.5124284
0.01719263,-0.28552391
0.01972708,4.1965316
0.02243571,9.235699
0.02531853,6.0947233
0.02837554,3.2677222
0.03160674,7.6174408
0.03501213,2.1085849
0.0385917,-3.6666885
0.04234547,-3.0024972
0.04627342,4.5246883
0.05037556,2.2717307
0.05465189,-0.36529154
0.05910241,0.84891572
0.06372712,1.0280779
0.06852602,-2.2748637
0.0734991,0.65773788
0.07864638,7.4964709
0.08396784,8.8687863
0.08946349,2.4844881
0.09513333,-2.9897572
0.10097736,-3.4284592
0.10699557,-3.6080886
0.11318798,-3.5443317
0.11955457,-2.0058158
0.12609535,-0.49842349
0.13281032,-0.53588009
0.13969948,-0.64367584
0.14676283,1.0370128
0.15400037,1.5179505
0.16141209,2.7991373
0.16899801,1.3982202
0.17675811,0.92304247
0.1846924,2.4245844
0.19280088,1.6675518
0.20108355,-0.046094397
0.20954041,-2.35557
0.21817145,-1.5353847
0.22697669,0.76740266
0.23595611,2.0743606
0.24510972,1.9305873
0.25443752,0.76745521
0.26393951,1.3300624
0.27361569,0.041938281
0.28346605,-1.9361328
0.29349061,-1.5374843
0.30368935,-1.7268219
0.31406228,-2.7002242
0.3246094,-2.7400441
0.33533071,-1.0698109
0.34622621,0.10655364
0.3572959,0.94591239
0.36853977,1.6678732
0.37995783,1.3704752
0.39155009,1.4184243
0.40331653,1.4744657
0.41525716,2.1738934
0.42737197,2.2382761
0.43966098,1.9891824
0.45212418,2.1638672
0.46476156,1.8054677
0.47757313,1.0473173
0.49055889,0.13255323
0.50371884,-0.61725586
0.51705298,-1.2805414
0.53056131,-1.0729895
0.54424382,-0.52009057
0.55810053,-0.10811901
0.57213142,-0.017466982
0.5863365,-0.012840383
0.60071577,0.18811373
0.61526923,0.50696399
0.62999688,0.73194569
0.64489871,0.92580392
0.65997473,0.6264249
0.67522495,0.48389315
0.69064935,0.13742434
0.70624794,-0.52278543
0.72202072,-0.35163813
0.73796769,-0.88638867
0.75408884,-0.28389979
0.77038419,-0.66181854
0.78685372,-0.051517477
0.80349744,0.29210144
0.82031535,-0.28194219
0.83730745,-0.10306012
0.85447374,0.2483555
0.87181421,-0.69436202
0.88932888,-0.068467564
0.90701773,0.086823176
0.92488077,0.006804318
0.942918,-0.26146531
0.96112942,0.51338683
0.97951503,0.45685094
0.99807483,0.28265252
1.0168088,1.2613798
1.035717,1.2047975
1.0547993,1.0383957
1.0740559,1.5151158
1.0934866,1.3094674
1.1130916,1.072431
1.1328707,1.0314575
1.152824,1.2885078
1.1729515,1.0043662
1.1932532,0.93981686
1.213729,1.4164285
1.2343791,1.2263581
1.2552033,1.0519584
1.2762018,1.3559746
1.2973744,1.4246813
1.3187212,1.0227842
1.3402422,1.0051853
1.3619374,1.1365906
1.3838068,0.90719611
1.4058504,0.98366848
1.4280681,1.099341
1.4504601,1.0738217
1.4730262,1.1502476
1.4957665,0.99920706
1.518681,0.71481771
1.5417697,0.57943248
1.5650326,0.37344355
1.5884697,0.22234109
1.612081,-0.069953317
1.6358664,0.17891327
1.6598261,0.074823192
1.6839599,0.25307058
1.7082679,0.19600837
1.7327501,0.43696989
1.7574065,0.50536692
1.7822371,0.33845435
1.8072419,0.51662434
1.8324209,0.54575923
1.857774,0.31605512
1.8833013,0.32162965
1.9090029,0.20954164
1.9348786,0.050379323
1.9609285,0.14218192
1.9871526,0.13985139
2.0135509,0.15319165
2.0401234,0.11161448
2.06687,0.32100221
2.0937909,0.41272741
2.1208859,0.30835869
2.1481551,0.34515097
2.1755985,0.27212384
2.2032161,0.50496358
2.2310079,0.25151334
2.2589739,0.44510644
2.2871141,0.31711543
2.3154285,0.42440306
2.343917,0.61794972
2.3725797,0.5369711
2.4014167,0.52656523
2.4304278,0.45339878
2.4596131,0.31747175
2.4889726,0.50309787
2.5185062,0.29655165
2.5482141,0.34881348
2.5780962,0.33047159
2.6081524,0.13172207
2.6383828,0.33295706
2.6687875,0.22045109
2.6993663,0.06087081
2.7301193,0.41107897
2.7610465,-0.093630305
2.7921478,0.22517435
2.8234234,0.081218424
2.8548732,-0.031380432
2.8864971,0.13835817
2.9182952,-0.005644191
2.9502676,0.3836713
2.9824141,-0.19957771
3.0147348,0.57402054
3.0472296,0.06917194
3.0798987,0.2466608
3.112742,0.6594283
3.1457594,0.091788164
3.1789511,0.6300149
3.2123169,0.47018694
3.2458569,0.22406899
3.2795711,0.61322968
3.3134595,0.59453175
3.3475221,0.52091638
3.3817589,0.60414827
3.4161698,0.83638429
3.450755,0.71566366
3.4855143,0.32826087
3.5204478,1.2663328
3.5555556,0.3377226
3.5908375,0.67968514
3.6262936,0.84124004
3.6619238,0.41454418
3.6977283,0.77214655
3.733707,0.6356158
3.7698598,0.8206382
3.8061868,0.40956669
3.8426881,0.64161695
3.8793635,0.90502427
3.9162131,0.43116122
3.9532369,0.70238073
3.9904348,0.65985926
4.027807,0.42908703
4.0653534,0.66104441
4.1030739,0.4067118
4.1409686,0.60726567
4.1790376,0.24309817
4.2172807,0.42009167
4.255698,0.39314812
4.2942895,0.18579694
4.3330551,0.35490086
4.371995,0.13967557
4.411109,0.12051324
4.4503973,0.10917856
4.4898597,-0.011975517
4.5294963,0.070776494
4.5693071,-0.066094819
4.6092921,0.047998781
4.6494513,-0.034001532
4.6897847,-0.11601732
4.7302923,-0.017656439
4.770974,-0.084016917
4.8118299,-0.017059542
4.8528601,-0.075607843
4.8940644,-0.10856473
4.9354429,-0.016038126
4.9769956,-0.072537824
5.0187225,0.01213225
5.0606235,0.12816818
5.1026988,-0.08521436
5.1449482,0.022965034
5.1873719,0.060549494
5.2299697,-0.066578625
5.2727417,0.14354146
5.3156879,0.024243082
5.3588083,0.046114477
5.4021029,0.13856741
5.4455717,-0.090554982
5.4892146,0.11168848
5.5330318,-0.070388488
5.5770231,0.1161553
5.6211886,0.1144571
5.6655283,0.15981102
5.7100422,0.27574648
5.7547303,0.070106618
5.7995926,0.34289143
5.8446291,0.13723817
5.8898397,0.15902919
5.9352245,0.29061744
5.9807836,0.11631663
6.0265168,0.16161697
6.0724242,0.34024395
6.1185058,0.06396227
6.1647616,0.26610526
6.2111916,0.24863372
6.2577957,0.03507704
6.3045741,0.50386661
6.3515266,0.078531829
6.3986533,0.39828839
6.4459543,0.27097944
6.4934294,0.073075545
6.5410787,-0.07777622
6.5889021,0.53214963
6.6368998,0.036186432
6.6850717,-0.012724642
6.7334177,0.69129876
6.781938,-0.016449235
6.8306324,-0.018321578
6.879501,0.63862291
6.9285438,0.017129329
6.9777608,0.070138854
7.027152,0.39765148
7.0767174,0.31731428
7.1264569,0.12716646
7.1763707,0.031129583
7.2264586,0.64096836
7.2767207,-0.074689749
7.327157,0.28415525
7.3777675,0.39985629
7.4285522,0.099864355
7.4795111,0.16065004
7.5306442,0.2371153
7.5819514,0.27435818
7.6334329,0.052770829
7.6850885,0.15274541
7.7369183,0.36251721
7.7889223,-0.078698072
7.8411005,0.26439367
7.8934529,0.058459107
7.9459795,0.20545902
7.9986802,-0.07892031
8.0515552,0.13865445
8.1046043,0.30916368
8.1578277,-0.24190241
8.2112252,0.25016205
8.2647969,0.15398453
8.3185428,-0.10690558
8.3724629,0.063570168
8.4265572,-0.001254902
8.4808256,-0.048845404
8.5352683,0.01336631
8.5898851,-0.073443291
8.6446761,0.035823832
8.6996413,-0.12942055
8.7547808,0.042588254
