,Intensity
-7.86E-05,-0.26854902
2.18E-07,-0.064627451
9.60E-05,-0.19796078
0.00036601,-0.29207843
0.0008102,-0.21364706
0.00142856,0.50007843
0.00222112,-2.2999216
0.00318787,-2.6371765
0.00432881,-3.2018824
0.00564393,-3.868549
0.00713324,-3.868549
0.00879674,-3.868549
0.01063443,-3.868549
0.01264631,-3.8581195
0.01483238,-3.8317798
0.01719263,-0.27580446
0.01972708,4.5431399
0.02243571,9.4956416
0.02531853,6.5424849
0.02837554,3.8326893
0.03160674,7.8446862
0.03501213,2.649064
0.0385917,-3.78555
0.04234547,-3.1532734
0.04627342,4.4125605
0.05037556,2.30803
0.05465189,-0.023727486
0.05910241,0.68003305
0.06372712,1.0075469
0.06852602,-2.1470682
0.0734991,0.29854058
0.07864638,7.4659419
0.08396784,9.2767044
0.08946349,3.2210242
0.09513333,-2.9207066
0.10097736,-3.7524095
0.10699557,-3.7446729
0.11318798,-3.7367123
0.11955457,-2.1755866
0.12609535,-0.44168793
0.13281032,-0.1663889
0.13969948,-0.66733652
0.14676283,0.8789986
0.15400037,1.7824204
0.16141209,2.9135171
0.16899801,1.9899358
0.17675811,1.0665784
0.1846924,2.3159939
0.19280088,2.2009275
0.20108355,-0.1648954
0.20954041,-2.0677493
0.21817145,-1.4841047
0.22697669,0.70760697
0.23595611,2.1466014
0.24510972,1.8132707
0.25443752,1.0958502
0.26393951,1.5786536
0.27361569,0.14795546
0.28346605,-1.8236952
0.29349061,-1.8264945
0.30368935,-1.4682856
0.31406228,-2.6000488
0.3246094,-2.9394312
0.33533071,-0.98839364
0.34622621,-0.041053698
0.3572959,1.0320004
0.36853977,1.7601803
0.37995783,1.508192
0.39155009,1.5936826
0.40331653,1.6009657
0.41525716,2.1182766
0.42737197,2.5103213
0.43966098,2.2359232
0.45212418,2.4480236
0.46476156,1.9544656
0.47757313,0.93564125
0.49055889,0.14449184
0.50371884,-0.92094345
0.51705298,-1.4136058
0.53056131,-1.8197697
0.54424382,-0.94727831
0.55810053,-0.59221005
0.57213142,-0.55064336
0.5863365,-0.014735086
0.60071577,0.14492652
0.61526923,0.75187088
0.62999688,1.1551176
0.64489871,1.142902
0.65997473,1.3924875
0.67522495,1.0302922
0.69064935,0.81710035
0.70624794,0.078402215
0.72202072,-0.22893948
0.73796769,-0.1362973
0.75408884,-0.60053397
0.77038419,-0.35890441
0.78685372,-0.50944783
0.80349744,-0.14236031
0.82031535,-0.89685753
0.83730745,-0.004312043
0.85447374,-0.34315522
0.87181421,-1.3251518
0.88932888,0.3751885
0.90701773,-0.41076185
0.92488077,-0.6241793
0.942918,0.09572047
0.96112942,0.71364334
0.97951503,0.06880499
0.99807483,0.75728386
1.0168088,1.4457466
1.035717,1.3028207
1.0547993,0.8069375
1.0740559,2.1777048
1.0934866,1.3523776
1.1130916,0.97409314
1.1328707,1.7957925
1.152824,1.2449268
1.1729515,0.86659394
1.1932532,1.0686371
1.213729,1.2863505
1.2343791,0.76679282
1.2552033,0.79623865
1.2762018,1.3276291
1.2973744,0.86292509
1.3187212,0.61781276
1.3402422,0.78837059
1.3619374,0.77852015
1.3838068,0.7059085
1.4058504,0.85288857
1.4280681,1.4704408
1.4504601,1.2017023
1.4730262,1.403536
1.4957665,1.2680987
1.518681,0.96793933
1.5417697,0.75403838
1.5650326,0.4303174
1.5884697,0.33403129
1.612081,-0.028937613
1.6358664,0.078665606
1.6598261,0.013703689
1.6839599,0.042843303
1.7082679,0.20530013
1.7327501,0.30499575
1.7574065,0.42820466
1.7822371,0.35531902
1.8072419,0.58045649
1.8324209,0.44479352
1.857774,0.3640164
1.8833013,0.36165453
1.9090029,0.28084517
1.9348786,0.24707853
1.9609285,0.26035458
1.9871526,0.069692957
2.0135509,0.40450541
2.0401234,0.26871351
2.06687,0.33682706
2.0937909,0.4049245
2.1208859,0.31614308
2.1481551,0.48616906
2.1755985,0.22480639
2.2032161,0.22225112
2.2310079,0.2118366
2.2589739,0.23277852
2.2871141,0.30076314
