,Intensity
-7.86E-05,-0.41066667
2.18E-07,-0.19890196
9.60E-05,-0.12047059
0.00036601,-0.26164706
0.0008102,-0.15184314
0.00142856,0.50698039
0.00222112,-2.3400784
0.00318787,-2.8498824
0.00432881,-3.2655686
0.00564393,-3.916549
0.00713324,-3.916549
0.00879674,-3.916549
0.01063443,-3.916549
0.01264631,-3.9138074
0.01483238,-3.8716128
0.01719263,-0.12721998
0.01972708,4.7154494
0.02243571,9.1975718
0.02531853,5.7662061
0.02837554,3.8017445
0.03160674,7.8453633
0.03501213,2.2107882
0.0385917,-3.8392359
0.04234547,-2.3360814
0.04627342,5.5908399
0.05037556,2.1925083
0.05465189,-0.11538983
0.05910241,-0.12501137
0.06372712,-0.62851319
0.06852602,-3.4847188
0.0734991,-0.63872629
0.07864638,7.4937781
0.08396784,9.2657356
0.08946349,4.2614598
0.09513333,-1.6288531
0.10097736,-3.7777522
0.10699557,-3.7852374
0.11318798,-3.776799
0.11955457,-2.6622409
0.12609535,-1.6572493
0.13281032,-2.1500596
0.13969948,-2.0779266
0.14676283,-0.29575235
0.15400037,1.6905809
0.16141209,3.7869553
0.16899801,3.2639594
0.17675811,3.03924
0.1846924,3.8892677
0.19280088,2.9042387
0.20108355,-0.16682739
0.20954041,-3.112166
0.21817145,-2.7474632
0.22697669,-0.67271921
0.23595611,0.66500727
0.24510972,1.195128
0.25443752,1.0823488
0.26393951,2.4521599
0.27361569,1.7202477
0.28346605,-0.56436844
0.29349061,-0.55070795
0.30368935,-1.1877905
0.31406228,-2.9697337
0.3246094,-3.4181062
0.33533071,-2.1956531
0.34622621,-0.88668814
0.3572959,0.12447499
0.36853977,1.9358755
0.37995783,1.959278
0.39155009,2.2417415
0.40331653,2.61856
0.41525716,2.9014982
0.42737197,2.7925169
0.43966098,2.1818122
0.45212418,1.869384
0.46476156,1.2434678
0.47757313,-0.017505236
0.49055889,-0.37628009
0.50371884,-1.103445
0.51705298,-1.226451
0.53056131,-0.99627849
0.54424382,-0.15410388
0.55810053,0.12360222
0.57213142,-0.1004151
0.5863365,0.1071775
0.60071577,-0.11636508
0.61526923,0.25640813
0.62999688,0.55098734
0.64489871,0.48501961
0.65997473,0.90707658
0.67522495,1.1095087
0.69064935,0.78643362
0.70624794,0.58883171
0.72202072,0.17944809
0.73796769,0.4524004
0.75408884,-0.13740941
0.77038419,-0.47625583
0.78685372,0.086841514
0.80349744,-1.0285095
0.82031535,-1.0615246
0.83730745,-0.47494891
0.85447374,-0.7511353
0.87181421,-0.91753478
0.88932888,0.21800951
0.90701773,0.26334071
0.92488077,0.049831367
0.942918,0.45591286
0.96112942,1.0658989
0.97951503,0.068024796
0.99807483,0.52111407
1.0168088,0.91928437
1.035717,0.83116315
1.0547993,0.71949551
1.0740559,1.5254579
1.0934866,1.8137562
1.1130916,1.0589003
1.1328707,1.9275568
1.152824,1.9883531
1.1729515,0.88050492
1.1932532,1.3020515
1.213729,1.1510321
1.2343791,0.68627016
1.2552033,0.59011866
1.2762018,0.8625776
1.2973744,1.1585489
1.3187212,0.5133268
1.3402422,1.1229896
1.3619374,1.1993021
1.3838068,0.73442105
1.4058504,1.3440328
1.4280681,1.2320589
1.4504601,1.1828132
1.4730262,1.172766
1.4957665,0.88819212
1.518681,0.97222863
1.5417697,0.47585597
1.5650326,0.68534865
1.5884697,0.3850204
1.612081,0.15526337
1.6358664,0.30195992
1.6598261,0.017266902
1.6839599,0.14040001
1.7082679,0.16939846
1.7327501,0.18269362
1.7574065,0.39989334
1.7822371,0.24060546
1.8072419,0.43424174
1.8324209,0.43178258
1.857774,0.43714954
1.8833013,0.528774
1.9090029,0.4007736
1.9348786,0.46099149
1.9609285,0.38001589
1.9871526,0.23627818
2.0135509,0.24938621
2.0401234,0.16835957
2.06687,0.32261004
2.0937909,0.20233369
2.1208859,0.27811877
2.1481551,0.31467114
2.1755985,0.31199082
2.2032161,0.30145034
2.2310079,0.22814775
2.2589739,0.41365169
